match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-1124,1,6,1,2,2,4,2,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,166.6,5
2011-ausopen-1124,1,7,1,1,3,4,2,0,1,0,1,0,0,0,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,179.4,5
2011-ausopen-1124,1,8,1,1,4,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.0,5
2011-ausopen-1124,1,9,1,1,5,4,2,0,0,1,0,0,0,0,3,1,3,1,2,3,0,1,0,0,0,0,0,0,0,178.8194606910722,10
2011-ausopen-1148,1,1,2,2,0,1,2,0,0,2,3,0,1,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,170.82466293192013,8
2011-ausopen-1148,1,2,2,2,0,2,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,170.0,5
2011-ausopen-1148,1,3,2,2,0,3,2,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,172.64932586384026,4
2011-ausopen-1148,1,4,2,2,0,4,2,0,0,0,1,1,0,2,0,4,1,3,1,0,1,0,1,0,0,0,0,0,0,175.02432586384026,8
2011-ausopen-1148,1,5,2,2,0,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.16666666666666,6
2011-ausopen-1148,1,6,2,1,1,5,2,0,0,1,1,0,0,0,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,171.44966293192013,8
2011-ausopen-1148,1,7,2,2,1,6,2,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.6,5
2011-ausopen-1152,1,1,2,1,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0,4
2011-ausopen-1152,1,10,2,2,5,5,2,0,0,2,2,0,0,3,1,3,2,3,2,2,0,0,0,0,0,0,0,0,0,163.9,10
2011-ausopen-1152,1,11,2,1,6,5,2,0,0,1,1,0,0,2,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,183.625,8
2011-ausopen-1152,1,12,2,2,6,6,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.25,4
2011-ausopen-1152,1,13,2,2,6,7,2,0,1,3,1,0,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,170.75,12
2011-ausopen-1152,1,2,2,1,2,0,2,0,0,1,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,171.4,5
2011-ausopen-1152,1,3,2,2,2,1,2,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,174.2,5
2011-ausopen-1152,1,4,2,2,2,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0,6
2011-ausopen-1152,1,5,2,1,3,2,2,0,0,2,0,0,0,2,2,2,0,2,0,0,3,0,0,0,0,0,0,0,0,172.4,10
2011-ausopen-1152,1,6,2,1,4,2,2,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,157.89932586384026,4
2011-ausopen-1152,1,7,2,1,5,2,2,1,0,2,1,0,0,2,2,1,2,0,1,0,2,0,0,0,0,0,0,0,0,174.625,8
2011-ausopen-1152,1,8,2,2,5,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,6
2011-ausopen-1152,1,9,2,2,5,4,2,0,0,0,0,1,0,5,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,154.45973034553612,10
2011-ausopen-1160,1,1,2,1,1,0,2,0,1,1,1,0,1,0,1,2,0,2,0,1,0,1,0,0,0,0,0,0,0,173.93288390922683,6
2011-ausopen-1160,1,10,2,1,5,5,2,1,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,178.6,5
2011-ausopen-1160,1,11,2,2,5,6,2,0,1,1,2,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,184.83333333333334,6
2011-ausopen-1160,1,12,2,2,5,7,2,0,0,0,1,0,0,2,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,161.16666666666666,6
2011-ausopen-1160,1,2,2,2,1,1,2,0,0,0,1,1,0,2,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,161.76621724256017,6
2011-ausopen-1160,1,3,2,2,1,2,2,0,0,4,1,0,0,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,177.3,10
2011-ausopen-1160,1,4,2,1,2,2,2,1,0,2,1,0,0,2,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,180.125,8
2011-ausopen-1160,1,5,2,2,2,3,2,0,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,153.83333333333334,6
2011-ausopen-1160,1,6,2,1,3,3,2,0,0,1,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,162.66666666666666,6
2011-ausopen-1160,1,7,2,2,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.0,4
2011-ausopen-1160,1,8,2,1,4,4,2,1,0,2,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,169.2,5
2011-ausopen-1160,1,9,2,2,4,5,2,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166.59955057589352,6
2011-ausopen-1201,3,1,1,1,1,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.3194606910722,5
2011-ausopen-1201,3,2,1,1,2,0,2,0,0,2,2,0,1,0,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,162.26621724256017,6
2011-ausopen-1201,3,3,1,1,3,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.2,5
2011-ausopen-1201,3,4,1,1,4,0,2,0,1,1,1,0,0,1,3,1,0,1,0,2,0,1,0,0,0,0,0,0,0,159.66666666666666,6
2011-ausopen-1201,3,5,1,2,4,1,2,0,0,0,0,2,0,3,0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,166.29865172768052,6
2011-ausopen-1201,3,6,1,1,5,1,2,0,0,3,4,0,0,1,5,1,3,1,3,1,0,1,0,0,0,0,0,0,0,156.5625,16
2011-ausopen-1201,3,7,1,1,6,1,2,0,0,1,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,174.11946069107222,5
2011-ausopen-1221,4,1,1,1,1,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.5,4
2011-ausopen-1221,4,10,1,2,5,5,2,0,1,0,2,0,0,0,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,170.82466293192013,8
2011-ausopen-1221,4,11,1,1,6,5,2,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,179.33333333333334,6
2011-ausopen-1221,4,12,1,2,6,6,2,0,0,1,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,161.43892138214443,5
2011-ausopen-1221,4,13,1,1,7,6,2,1,0,5,3,0,0,3,4,4,2,3,2,0,0,0,0,0,0,0,0,0,0,172.1635137934255,22
2011-ausopen-1221,4,2,1,2,1,1,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.39932586384026,4
2011-ausopen-1221,4,3,1,1,2,1,2,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,162.33333333333334,6
2011-ausopen-1221,4,4,1,2,2,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.89932586384026,4
2011-ausopen-1221,4,5,1,1,3,2,2,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.59955057589352,6
2011-ausopen-1221,4,6,1,2,3,3,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.4,5
2011-ausopen-1221,4,7,1,1,4,3,2,0,0,2,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,173.52432586384026,8
2011-ausopen-1221,4,8,1,2,4,4,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.3194606910722,5
2011-ausopen-1221,4,9,1,1,5,4,2,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,173.63892138214442,5
2011-ausopen-1222,1,1,2,1,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.75,4
2011-ausopen-1222,1,2,2,2,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.0,4
2011-ausopen-1222,1,3,2,2,1,2,2,1,0,3,0,1,0,5,1,2,3,2,2,0,6,0,1,0,0,0,0,0,0,154.8831086212801,12
2011-ausopen-1222,1,4,2,2,1,3,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156.0,5
2011-ausopen-1222,1,5,2,1,2,3,2,1,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,169.2,5
2011-ausopen-1222,1,6,2,2,2,4,2,0,0,1,1,0,0,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,0,160.5,6
2011-ausopen-1222,1,7,2,1,3,4,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.4,5
2011-ausopen-1222,1,8,2,2,3,5,2,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,172.8,5
2011-ausopen-1222,1,9,2,2,3,6,2,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,151.43288390922683,6
2011-ausopen-1228,2,1,2,2,0,1,2,0,0,1,2,0,0,2,1,2,4,1,2,0,1,0,1,0,0,0,0,0,0,154.83333333333334,6
2011-ausopen-1228,2,2,2,2,0,2,2,0,0,0,0,0,0,2,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,172.11946069107222,5
2011-ausopen-1228,2,3,2,1,1,2,2,0,0,1,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,148.66666666666666,6
2011-ausopen-1228,2,4,2,2,1,3,2,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,159.75,4
2011-ausopen-1228,2,5,2,1,2,3,2,0,0,1,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,141.6,5
2011-ausopen-1228,2,6,2,2,2,4,2,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,169.25,4
2011-ausopen-1228,2,7,2,1,3,4,2,0,0,1,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,142.0,6
2011-ausopen-1228,2,8,2,2,3,5,2,0,0,2,1,0,0,2,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,167.07466293192013,8
2011-ausopen-1228,2,9,2,2,3,6,2,0,0,2,4,0,0,0,1,4,2,2,2,0,1,0,1,0,0,0,0,0,0,158.25,8
2011-ausopen-1302,5,1,2,2,0,1,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.03892138214442,5
2011-ausopen-1302,5,10,2,1,5,5,2,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,190.4,5
2011-ausopen-1302,5,11,2,2,5,6,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168.4,5
2011-ausopen-1302,5,12,2,1,6,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.2,5
2011-ausopen-1302,5,13,2,2,6,7,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0,5
2011-ausopen-1302,5,14,2,1,7,7,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.71946069107221,5
2011-ausopen-1302,5,15,2,2,7,8,2,0,0,2,1,0,0,2,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,179.0,8
2011-ausopen-1302,5,16,2,2,7,9,2,1,0,2,2,0,0,2,1,0,2,0,2,0,2,0,1,0,0,0,0,0,0,188.5194606910722,10
2011-ausopen-1302,5,2,2,1,1,1,2,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.16666666666666,6
2011-ausopen-1302,5,3,2,2,1,2,2,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,4
2011-ausopen-1302,5,4,2,1,2,2,2,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206.0,8
2011-ausopen-1302,5,5,2,2,2,3,2,0,1,0,1,0,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,162.0989887957604,8
2011-ausopen-1302,5,6,2,1,3,3,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,173.0,4
2011-ausopen-1302,5,7,2,2,3,4,2,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,186.9194606910722,5
2011-ausopen-1302,5,8,2,1,4,4,2,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,186.8,5
2011-ausopen-1302,5,9,2,2,4,5,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.89932586384026,4
2011-ausopen-1303,1,1,2,2,0,1,2,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,179.0,5
2011-ausopen-1303,1,10,2,2,4,6,2,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,173.8,5
2011-ausopen-1303,1,2,2,1,1,1,2,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.5,6
2011-ausopen-1303,1,3,2,2,1,2,2,0,1,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,175.6,5
2011-ausopen-1303,1,4,2,1,2,2,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.6,5
2011-ausopen-1303,1,5,2,2,2,3,2,0,2,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.76621724256017,6
2011-ausopen-1303,1,6,2,1,3,3,2,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,176.0,4
2011-ausopen-1303,1,7,2,2,3,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.29865172768052,4
2011-ausopen-1303,1,8,2,1,4,4,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.6,5
2011-ausopen-1303,1,9,2,2,4,5,2,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,183.2,5
2011-ausopen-1303,4,1,2,2,0,1,2,0,1,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,184.0,4
2011-ausopen-1303,4,10,2,2,4,6,2,0,0,0,1,1,0,3,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,164.59955057589352,6
2011-ausopen-1303,4,2,2,1,1,1,2,0,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,157.8,5
2011-ausopen-1303,4,3,2,2,1,2,2,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193.14932586384026,4
2011-ausopen-1303,4,4,2,1,2,2,2,1,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162.16666666666666,6
2011-ausopen-1303,4,5,2,2,2,3,2,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,206.5,4
2011-ausopen-1303,4,6,2,1,3,3,2,0,0,2,1,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,169.2,5
2011-ausopen-1303,4,7,2,2,3,4,2,0,3,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200.83333333333334,6
2011-ausopen-1303,4,8,2,1,4,4,2,0,0,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,157.0,8
2011-ausopen-1303,4,9,2,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.4,5
2011-ausopen-1304,3,1,2,2,0,1,2,0,0,0,0,1,0,3,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,164.3194606910722,5
2011-ausopen-1304,3,2,2,2,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.2,5
2011-ausopen-1304,3,3,2,1,1,2,2,0,0,2,0,0,0,3,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,178.625,8
2011-ausopen-1304,3,4,2,2,1,3,2,0,2,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,168.75,4
2011-ausopen-1304,3,5,2,2,1,4,2,0,0,0,1,0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,165.0,5
2011-ausopen-1304,3,6,2,2,1,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.25,4
2011-ausopen-1304,3,7,2,2,1,6,2,0,0,1,1,0,0,4,0,3,1,3,0,0,2,0,1,0,0,0,0,0,0,165.95973034553612,10
2011-ausopen-1307,3,1,1,1,1,0,2,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,178.75,4
2011-ausopen-1307,3,2,1,1,2,0,2,0,0,3,0,0,0,1,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,171.16666666666666,6
2011-ausopen-1307,3,3,1,1,3,0,2,0,0,2,1,0,0,2,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,167.44966293192013,8
2011-ausopen-1307,3,4,1,2,3,1,2,0,0,0,0,0,0,2,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,161.0,8
2011-ausopen-1307,3,5,1,1,4,1,2,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,173.39932586384026,4
2011-ausopen-1307,3,6,1,1,5,1,2,0,0,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,165.0,4
2011-ausopen-1307,3,7,1,1,6,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166.5194606910722,5
2011-ausopen-1309,1,1,1,2,0,1,2,0,0,1,0,1,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,184.63892138214442,5
2011-ausopen-1309,1,2,1,2,0,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,169.9194606910722,5
2011-ausopen-1309,1,3,1,1,1,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,188.25,4
2011-ausopen-1309,1,4,1,1,2,2,2,0,1,2,2,0,1,0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,163.7239887957604,8
2011-ausopen-1309,1,5,1,1,3,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.39932586384026,4
2011-ausopen-1309,1,6,1,1,4,2,2,0,1,3,2,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,176.26621724256017,6
2011-ausopen-1309,1,7,1,1,5,2,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,196.4,5
2011-ausopen-1309,1,8,1,1,6,2,2,0,0,1,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,165.0,6
2011-ausopen-1310,1,1,2,2,0,1,2,0,0,0,2,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,165.4,5
2011-ausopen-1310,1,2,2,2,0,2,2,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,156.8,5
2011-ausopen-1310,1,3,2,2,0,3,2,0,0,0,2,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,154.39932586384026,4
2011-ausopen-1310,1,4,2,1,1,3,2,0,0,0,1,0,0,0,3,0,3,0,1,1,0,1,0,0,0,0,0,0,0,177.33333333333334,6
2011-ausopen-1310,1,5,2,2,1,4,2,0,0,0,0,0,0,3,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,156.83333333333334,6
2011-ausopen-1310,1,6,2,2,1,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.0,4
2011-ausopen-1310,1,7,2,1,2,5,2,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.59955057589352,6
2011-ausopen-1310,1,8,2,2,2,6,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.3194606910722,5
2011-ausopen-1316,3,1,2,2,0,1,2,0,2,1,4,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,169.83333333333334,6
2011-ausopen-1316,3,2,2,2,0,2,2,0,0,0,1,0,0,3,3,1,0,1,0,0,4,0,1,0,0,0,0,0,0,157.32466293192013,8
2011-ausopen-1316,3,3,2,2,0,3,2,0,0,1,2,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,176.33333333333334,6
2011-ausopen-1316,3,4,2,2,0,4,2,0,0,2,1,1,0,2,1,3,3,1,2,0,4,0,1,0,0,0,0,0,0,158.82837881824005,14
2011-ausopen-1316,3,5,2,2,0,5,2,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.6,5
2011-ausopen-1316,3,6,2,1,1,5,2,1,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,173.6,5
2011-ausopen-1316,3,7,2,2,1,6,2,0,0,0,1,0,0,1,2,1,4,0,3,0,0,0,0,0,0,0,0,0,0,175.16666666666666,6
2011-ausopen-1403,2,1,2,2,0,1,2,0,1,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,172.43288390922683,6
2011-ausopen-1403,2,2,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.0,4
2011-ausopen-1403,2,3,2,1,2,1,2,0,0,0,0,0,0,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,161.09955057589352,6
2011-ausopen-1403,2,4,2,2,2,2,2,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,172.2,5
2011-ausopen-1403,2,5,2,2,2,3,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.0,6
2011-ausopen-1403,2,6,2,2,2,4,2,0,0,0,2,1,0,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,186.39932586384026,4
2011-ausopen-1403,2,7,2,2,2,5,2,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,175.83333333333334,6
2011-ausopen-1403,2,8,2,1,3,5,2,1,0,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,194.8,5
2011-ausopen-1403,2,9,2,2,3,6,2,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164.5,8
2011-ausopen-1405,1,1,1,1,1,0,2,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,181.0,4
