match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-1205,4,4,2,2,1,3,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,163.83333333333334,6
2011-ausopen-1205,4,5,2,1,2,3,2,2,0,3,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,172.5,6
2011-ausopen-1205,4,6,2,2,2,4,2,0,1,1,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,174.2,5
2011-ausopen-1205,4,7,2,1,3,4,2,0,0,4,0,0,0,2,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,159.66666666666666,6
2011-ausopen-1205,4,8,2,2,3,5,2,0,0,0,3,0,0,1,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,181.375,8
2011-ausopen-1205,4,9,2,1,4,5,2,0,0,1,1,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,156.66666666666666,6
2011-ausopen-1208,2,1,2,2,0,1,2,1,0,1,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,164.16666666666666,6
2011-ausopen-1208,2,2,2,2,0,2,2,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,171.71946069107221,5
2011-ausopen-1208,2,3,2,2,0,3,2,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,166.11946069107222,5
2011-ausopen-1208,2,4,2,2,0,4,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,170.0,4
2011-ausopen-1208,2,5,2,1,1,4,2,1,0,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,170.6,5
2011-ausopen-1208,2,6,2,2,1,5,2,0,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.16666666666666,6
2011-ausopen-1208,2,7,2,2,1,6,2,0,0,1,3,0,0,3,3,1,2,1,2,0,5,0,1,0,0,0,0,0,0,163.21428571428572,14
2011-ausopen-1215,3,1,1,1,1,0,2,0,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,167.6,5
2011-ausopen-1215,3,2,1,1,2,0,2,0,0,1,1,0,1,0,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,161.9194606910722,5
2011-ausopen-1215,3,3,1,1,3,0,2,0,0,2,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,150.83333333333334,6
2011-ausopen-1215,3,4,1,2,3,1,2,0,1,0,3,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,162.59955057589352,6
2011-ausopen-1215,3,5,1,1,4,1,2,1,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,165.25,4
2011-ausopen-1215,3,6,1,1,5,1,2,0,0,2,1,0,1,1,4,1,3,1,2,2,0,1,0,0,0,0,0,0,0,166.71644195461343,12
2011-ausopen-1215,3,7,1,1,6,1,2,1,0,3,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,166.5,6
2011-ausopen-1218,1,1,2,2,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,4
2011-ausopen-1218,1,2,2,1,1,1,2,1,0,4,0,0,0,5,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,153.43288390922683,12
2011-ausopen-1218,1,3,2,1,2,1,2,0,0,2,1,0,1,1,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,166.09955057589352,6
2011-ausopen-1218,1,4,2,1,3,1,2,0,0,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,153.5,6
2011-ausopen-1218,1,5,2,2,3,2,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.8,5
2011-ausopen-1218,1,6,2,2,3,3,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.4,5
2011-ausopen-1218,1,7,2,2,3,4,2,0,1,1,3,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,183.2,5
2011-ausopen-1218,1,8,2,2,3,5,2,0,0,0,1,0,0,2,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,168.0,4
2011-ausopen-1218,1,9,2,2,3,6,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,5
2011-ausopen-1218,2,1,2,1,1,0,2,0,0,0,0,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,159.5194606910722,5
2011-ausopen-1218,2,10,2,2,5,5,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.16666666666666,6
2011-ausopen-1218,2,11,2,1,6,5,2,1,0,2,2,0,0,0,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,158.66666666666666,6
2011-ausopen-1218,2,12,2,2,6,6,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0,5
2011-ausopen-1218,2,13,2,2,6,7,2,0,0,3,2,1,0,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,167.78157304139646,11
2011-ausopen-1218,2,2,2,2,1,1,2,0,1,1,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,169.0,6
2011-ausopen-1218,2,3,2,1,2,1,2,0,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,156.33333333333334,6
2011-ausopen-1218,2,4,2,2,2,2,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.75,4
2011-ausopen-1218,2,5,2,1,3,2,2,1,0,4,1,0,0,1,0,3,0,3,0,0,2,0,0,0,0,0,0,0,0,151.625,8
2011-ausopen-1218,2,6,2,2,3,3,2,0,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.2,5
2011-ausopen-1218,2,7,2,1,4,3,2,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.5,6
2011-ausopen-1218,2,8,2,2,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.5,4
2011-ausopen-1218,2,9,2,1,5,4,2,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,149.2,5
2011-ausopen-1220,1,1,1,1,1,0,2,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,171.3194606910722,5
2011-ausopen-1220,1,2,1,1,2,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0,5
2011-ausopen-1220,1,3,1,1,3,0,2,0,1,3,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,181.09955057589352,6
2011-ausopen-1220,1,4,1,1,4,0,2,2,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,169.2,5
2011-ausopen-1220,1,5,1,2,4,1,2,0,0,0,2,0,1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,164.57466293192013,8
2011-ausopen-1220,1,6,1,1,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.0,4
2011-ausopen-1220,1,7,1,2,5,2,2,0,2,1,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,185.2,10
2011-ausopen-1220,1,8,1,1,6,2,2,1,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.16666666666666,6
2011-ausopen-1230,3,1,1,2,0,1,2,0,1,2,3,0,0,1,2,1,6,0,4,1,0,0,0,0,0,0,0,0,0,173.8,10
2011-ausopen-1230,3,10,1,1,6,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.9194606910722,5
2011-ausopen-1230,3,2,1,1,1,1,2,2,0,2,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,159.199101151787,6
2011-ausopen-1230,3,3,1,1,2,1,2,0,0,1,1,0,1,0,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,182.3194606910722,5
2011-ausopen-1230,3,4,1,2,2,2,2,0,0,0,1,0,0,2,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,175.16666666666666,6
2011-ausopen-1230,3,5,1,1,3,2,2,0,1,0,1,0,3,1,5,1,4,0,2,4,0,1,0,0,0,0,0,0,0,173.9826591971736,12
2011-ausopen-1230,3,6,1,1,4,2,2,2,0,3,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,166.83333333333334,6
2011-ausopen-1230,3,7,1,2,4,3,2,0,1,2,1,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,179.75,8
2011-ausopen-1230,3,8,1,2,4,4,2,0,0,0,2,0,0,0,0,2,2,0,2,0,1,0,1,0,0,0,0,0,0,171.25,4
2011-ausopen-1230,3,9,1,1,5,4,2,0,0,2,1,0,0,1,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,170.5,6
2011-ausopen-1304,2,1,2,2,0,1,2,0,0,1,1,2,0,3,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,174.199101151787,6
2011-ausopen-1304,2,2,2,2,0,2,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.4,5
2011-ausopen-1304,2,3,2,1,1,2,2,0,0,1,1,0,0,3,2,2,0,2,0,0,3,0,0,0,0,0,0,0,0,166.16666666666666,12
2011-ausopen-1304,2,4,2,2,1,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.2,5
2011-ausopen-1304,2,5,2,1,2,3,2,0,0,2,2,0,0,2,1,3,1,2,1,0,2,0,0,0,0,0,0,0,0,168.0,12
2011-ausopen-1304,2,6,2,2,2,4,2,0,0,2,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,158.875,8
2011-ausopen-1304,2,7,2,2,2,5,2,0,0,0,0,1,0,3,2,1,2,0,1,0,2,0,1,0,0,0,0,0,0,156.09955057589352,6
2011-ausopen-1304,2,8,2,2,2,6,2,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,5
2011-ausopen-1315,4,1,1,2,0,1,2,0,0,0,4,0,0,0,4,0,5,0,4,0,0,0,0,0,0,0,0,0,0,169.7996147793373,14
2011-ausopen-1315,4,2,1,1,1,1,2,0,0,1,1,1,0,3,1,4,0,3,0,0,3,0,0,0,0,0,0,0,0,163.11946069107222,10
2011-ausopen-1315,4,3,1,1,2,1,2,0,0,1,0,0,1,1,2,0,3,0,1,1,0,1,0,0,0,0,0,0,0,165.59955057589352,6
2011-ausopen-1315,4,4,1,2,2,2,2,0,0,0,2,0,0,2,1,0,3,0,2,0,1,0,1,0,0,0,0,0,0,145.66666666666666,6
2011-ausopen-1315,4,5,1,1,3,2,2,0,1,3,2,0,1,0,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,182.52432586384026,8
2011-ausopen-1315,4,6,1,1,4,2,2,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161.9194606910722,5
2011-ausopen-1315,4,7,1,1,5,2,2,0,0,2,0,0,0,0,2,1,4,0,2,2,0,1,0,0,0,0,0,0,0,168.26621724256017,6
2011-ausopen-1315,4,8,1,1,6,2,2,0,0,2,2,1,0,3,1,5,3,4,2,0,3,0,0,0,0,0,0,0,0,162.61409310395433,14
2011-ausopen-1404,1,1,2,2,0,1,2,0,1,1,1,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,172.93288390922683,6
2011-ausopen-1404,1,2,2,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.9194606910722,5
2011-ausopen-1404,1,3,2,2,1,2,2,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,182.5,4
2011-ausopen-1404,1,4,2,2,1,3,2,0,0,3,1,0,0,3,0,6,1,2,0,0,2,0,1,0,0,0,0,0,0,181.25,8
2011-ausopen-1404,1,5,2,1,2,3,2,0,0,2,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,192.33333333333334,6
2011-ausopen-1404,1,6,2,2,2,4,2,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,155.25,4
2011-ausopen-1404,1,7,2,2,2,5,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,166.89932586384026,4
2011-ausopen-1404,1,8,2,1,3,5,2,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,168.0,6
2011-ausopen-1404,1,9,2,2,3,6,2,0,1,2,1,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,172.44966293192013,8
2011-ausopen-1502,3,1,1,2,0,1,2,0,0,1,0,1,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,161.09955057589352,6
2011-ausopen-1502,3,10,1,2,5,5,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.6,5
2011-ausopen-1502,3,11,1,1,6,5,2,0,0,5,1,0,0,4,2,6,2,4,1,0,3,0,0,0,0,0,0,0,0,178.03733146596005,16
2011-ausopen-1502,3,12,1,2,6,6,2,0,0,1,2,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,167.33333333333334,6
2011-ausopen-1502,3,13,1,1,7,6,2,1,0,2,0,0,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,177.95973034553612,10
2011-ausopen-1502,3,2,1,2,0,2,2,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,159.75,4
2011-ausopen-1502,3,3,1,1,1,2,2,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,167.0,4
2011-ausopen-1502,3,4,1,2,1,3,2,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,185.6,5
2011-ausopen-1502,3,5,1,1,2,3,2,1,0,3,1,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,164.76621724256017,6
2011-ausopen-1502,3,6,1,1,3,3,2,0,0,3,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,175.0,6
2011-ausopen-1502,3,7,1,1,4,3,2,1,0,2,0,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,167.52432586384026,8
2011-ausopen-1502,3,8,1,2,4,4,2,0,0,2,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,174.16666666666666,6
2011-ausopen-1502,3,9,1,1,5,4,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.5,4
2011-ausopen-1601,2,1,2,2,0,1,2,0,0,0,2,0,0,5,3,1,2,1,2,0,2,0,1,0,0,0,0,0,0,173.16666666666666,12
2011-ausopen-1601,2,10,2,2,5,5,2,0,0,0,3,0,0,1,0,1,3,1,3,1,0,0,0,0,0,0,0,0,0,167.375,8
2011-ausopen-1601,2,11,2,2,5,6,2,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,164.83333333333334,6
2011-ausopen-1601,2,12,2,1,6,6,2,0,0,2,0,0,0,0,1,2,1,2,0,1,0,1,0,0,0,0,0,0,0,173.0,6
2011-ausopen-1601,2,13,2,2,6,7,2,0,1,0,3,0,0,3,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,169.55555555555554,9
2011-ausopen-1601,2,2,2,1,1,1,2,0,0,2,0,0,0,2,2,1,2,1,1,3,0,1,0,0,0,0,0,0,0,150.76621724256017,6
2011-ausopen-1601,2,3,2,1,2,1,2,0,0,1,1,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,172.16666666666666,6
2011-ausopen-1601,2,4,2,2,2,2,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,174.8,5
2011-ausopen-1601,2,5,2,1,3,2,2,1,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,163.75,4
2011-ausopen-1601,2,6,2,2,3,3,2,0,1,0,5,0,0,0,3,1,3,1,2,3,0,0,0,0,0,0,0,0,0,169.3831086212801,12
2011-ausopen-1601,2,7,2,1,4,3,2,1,0,2,2,0,0,1,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,176.125,8
2011-ausopen-1601,2,8,2,2,4,4,2,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,149.9194606910722,5
2011-ausopen-1601,2,9,2,1,5,4,2,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,168.0,4
2011-ausopen-2116,3,1,2,2,0,1,2,0,0,1,2,0,0,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,149.16666666666666,6
2011-ausopen-2116,3,10,2,2,4,6,2,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,141.64932586384026,4
2011-ausopen-2116,3,2,2,1,1,1,2,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,134.25,4
2011-ausopen-2116,3,3,2,2,1,2,2,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,151.2,5
2011-ausopen-2116,3,4,2,1,2,2,2,0,0,2,0,0,0,3,1,4,0,3,0,0,2,0,0,0,0,0,0,0,0,144.375,8
2011-ausopen-2116,3,5,2,2,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.0,4
2011-ausopen-2116,3,6,2,1,3,3,2,0,0,3,1,0,0,2,0,3,2,3,2,0,1,0,0,0,0,0,0,0,0,144.0,10
2011-ausopen-2116,3,7,2,2,3,4,2,0,0,0,1,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,140.83333333333334,6
2011-ausopen-2116,3,8,2,2,3,5,2,0,0,0,0,0,0,4,1,2,0,1,0,0,3,0,1,0,0,0,0,0,0,125.66666666666667,6
2011-ausopen-2116,3,9,2,1,4,5,2,0,0,3,1,0,2,3,3,3,2,2,1,5,0,1,0,0,0,0,0,0,0,151.94247192219444,14
2011-ausopen-2127,2,1,2,2,0,1,2,1,0,1,3,1,0,2,2,1,3,0,3,0,3,0,1,0,0,0,0,0,0,148.52432586384026,8
2011-ausopen-2127,2,2,2,2,0,2,2,0,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,159.76621724256017,6
2011-ausopen-2127,2,3,2,1,1,2,2,1,0,1,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,141.76621724256017,6
2011-ausopen-2127,2,4,2,2,1,3,2,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,164.16666666666666,6
2011-ausopen-2127,2,5,2,1,2,3,2,0,0,0,1,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,149.83333333333334,6
2011-ausopen-2127,2,6,2,2,2,4,2,0,0,3,4,0,0,2,1,1,4,1,4,1,0,0,0,0,0,0,0,0,0,154.6,10
2011-ausopen-2127,2,7,2,2,2,5,2,0,0,1,1,1,0,2,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,146.26621724256017,6
2011-ausopen-2127,2,8,2,2,2,6,2,0,0,0,2,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,151.3194606910722,5
2011-ausopen-2134,1,1,1,2,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.25,4
2011-ausopen-2134,1,2,1,1,1,1,2,2,0,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,162.5,6
2011-ausopen-2134,1,3,1,1,2,1,2,0,0,1,0,0,1,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,141.53243448512035,6
2011-ausopen-2134,1,4,1,1,3,1,2,0,0,1,1,1,0,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,145.94966293192013,8
2011-ausopen-2134,1,5,1,1,4,1,2,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,142.0,4
2011-ausopen-2134,1,6,1,1,5,1,2,2,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,158.66666666666666,6
2011-ausopen-2134,1,7,1,2,5,2,2,0,1,1,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,141.2,5
2011-ausopen-2134,1,8,1,1,6,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.5,8
2011-ausopen-2140,2,1,1,1,1,0,2,0,0,2,1,0,0,2,2,1,1,1,0,2,0,1,0,0,0,0,0,0,0,135.625,8
2011-ausopen-2140,2,10,1,1,6,4,2,0,0,2,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,140.33333333333334,6
2011-ausopen-2140,2,2,1,1,2,0,2,0,0,2,1,0,0,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,138.0,6
2011-ausopen-2140,2,3,1,2,2,1,2,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,138.8,5
2011-ausopen-2140,2,4,1,1,3,1,2,0,0,2,1,1,0,3,2,4,0,3,0,0,3,0,0,0,0,0,0,0,0,137.71946069107221,10
2011-ausopen-2140,2,5,1,2,3,2,2,0,0,0,1,0,0,1,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,140.0,5
