match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-1103,2,1,1,2,0,1,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,177.64932586384026,4
2011-ausopen-1103,2,2,1,1,1,1,2,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,177.93288390922683,6
2011-ausopen-1103,2,3,1,1,2,1,2,0,1,1,2,0,1,1,4,0,4,0,2,2,0,1,0,0,0,0,0,0,0,178.6791910366083,10
2011-ausopen-1103,2,4,1,1,3,1,2,0,0,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,169.25,4
2011-ausopen-1103,2,5,1,1,4,1,2,0,0,0,0,0,1,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,179.89932586384026,4
2011-ausopen-1103,2,6,1,1,5,1,2,1,0,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,168.2,5
2011-ausopen-1103,2,7,1,2,5,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.26621724256017,6
2011-ausopen-1103,2,8,1,1,6,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.8389213821444,5
2011-ausopen-1112,2,1,1,1,1,0,2,0,0,3,2,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,143.93288390922683,6
2011-ausopen-1112,2,2,1,2,1,1,2,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,180.0,6
2011-ausopen-1112,2,3,1,1,2,1,2,0,0,1,1,0,0,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,150.0,6
2011-ausopen-1112,2,4,1,2,2,2,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,184.0,6
2011-ausopen-1112,2,5,1,1,3,2,2,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,153.5,6
2011-ausopen-1112,2,6,1,2,3,3,2,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,179.75,4
2011-ausopen-1112,2,7,1,1,4,3,2,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,152.9194606910722,5
2011-ausopen-1112,2,8,1,1,5,3,2,0,0,0,1,0,0,0,0,1,5,1,1,1,0,1,0,0,0,0,0,0,0,174.4,5
2011-ausopen-1112,2,9,1,1,6,3,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158.2,5
2011-ausopen-1115,4,1,1,2,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0,4
2011-ausopen-1115,4,10,1,1,5,5,2,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.2,5
2011-ausopen-1115,4,11,1,2,5,6,2,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,184.83333333333334,6
2011-ausopen-1115,4,12,1,1,6,6,2,0,0,2,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,163.71946069107221,5
2011-ausopen-1115,4,13,1,1,7,6,2,0,0,5,4,0,0,1,4,4,8,2,6,0,0,0,0,0,0,0,0,0,0,167.73959551830416,20
2011-ausopen-1115,4,2,1,1,1,1,2,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,166.0,5
2011-ausopen-1115,4,3,1,2,1,2,2,0,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,180.0,5
2011-ausopen-1115,4,4,1,1,2,2,2,0,0,1,2,0,0,1,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,163.375,8
2011-ausopen-1115,4,5,1,2,2,3,2,0,2,2,4,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,168.66666666666666,12
2011-ausopen-1115,4,6,1,2,2,4,2,0,0,0,1,1,0,2,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,159.64932586384026,4
2011-ausopen-1115,4,7,1,1,3,4,2,0,1,2,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,170.16666666666666,6
2011-ausopen-1115,4,8,1,2,3,5,2,0,0,1,3,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,160.4,5
2011-ausopen-1115,4,9,1,1,4,5,2,0,2,1,2,0,1,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,171.07466293192013,8
2011-ausopen-1138,2,1,2,2,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,163.6,5
2011-ausopen-1138,2,10,2,2,4,6,2,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,162.39932586384026,4
2011-ausopen-1138,2,2,2,1,1,1,2,0,0,1,1,0,0,3,4,0,3,0,1,0,3,0,0,0,0,0,0,0,0,159.5,12
2011-ausopen-1138,2,3,2,1,2,1,2,0,0,1,0,0,0,0,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,152.2,5
2011-ausopen-1138,2,4,2,1,3,1,2,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.3194606910722,5
2011-ausopen-1138,2,5,2,2,3,2,2,0,0,1,1,0,0,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,171.5,6
2011-ausopen-1138,2,6,2,2,3,3,2,0,0,1,2,0,0,1,1,1,3,1,2,0,1,0,1,0,0,0,0,0,0,147.625,8
2011-ausopen-1138,2,7,2,2,3,4,2,0,0,1,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,151.875,8
2011-ausopen-1138,2,8,2,1,4,4,2,0,0,0,1,0,0,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,150.5,8
2011-ausopen-1138,2,9,2,2,4,5,2,0,0,1,1,0,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,159.43288390922683,6
2011-ausopen-1152,3,1,2,2,0,1,2,0,0,2,1,0,0,3,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,169.83333333333334,6
2011-ausopen-1152,3,2,2,2,0,2,2,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.66666666666666,6
2011-ausopen-1152,3,3,2,1,1,2,2,0,0,1,1,2,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,166.52432586384026,8
2011-ausopen-1152,3,4,2,2,1,3,2,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.4,5
2011-ausopen-1152,3,5,2,0,1,3,1,1,0,3,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168.13198506101386,6
2011-ausopen-1152,3,6,2,2,2,4,2,0,0,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,171.33333333333334,6
2011-ausopen-1152,3,7,2,2,2,5,2,0,0,2,1,0,0,3,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,157.83333333333334,6
2011-ausopen-1152,3,8,2,2,2,6,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.0,4
2011-ausopen-1156,5,1,2,1,1,0,2,0,0,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,172.4,5
2011-ausopen-1156,5,2,2,2,1,1,2,0,0,1,2,0,0,3,2,2,3,2,2,3,0,0,0,0,0,0,0,0,0,172.5,10
