match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-1128,5,1,2,2,0,1,2,0,0,0,1,0,0,3,1,2,1,1,1,0,3,0,1,0,0,0,0,0,0,163.0,6
2011-ausopen-1128,5,2,2,2,0,2,2,0,2,1,2,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,180.75,8
2011-ausopen-1128,5,3,2,2,0,3,2,1,0,3,2,1,0,5,4,4,4,1,3,0,5,0,1,0,0,0,0,0,0,168.44966293192013,16
2011-ausopen-1128,5,4,2,2,0,4,2,0,1,0,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,152.6,5
2011-ausopen-1128,5,5,2,1,1,4,2,0,0,1,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,152.09955057589352,6
2011-ausopen-1128,5,6,2,2,1,5,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,171.5,6
2011-ausopen-1128,5,7,2,1,2,5,2,2,0,3,1,1,0,3,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,156.61946069107222,10
2011-ausopen-1128,5,8,2,2,2,6,2,0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,150.59955057589352,6
2011-ausopen-1156,3,1,2,1,1,0,2,1,0,1,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,182.0,6
2011-ausopen-1156,3,10,2,2,5,5,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.25,4
2011-ausopen-1156,3,11,2,2,5,6,2,0,0,1,0,0,0,4,0,4,0,2,0,0,1,0,1,0,0,0,0,0,0,179.19966293192013,8
2011-ausopen-1156,3,12,2,2,5,7,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,164.83333333333334,6
2011-ausopen-1156,3,2,2,2,1,1,2,0,0,1,1,0,0,1,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,172.93288390922683,6
2011-ausopen-1156,3,3,2,1,2,1,2,0,0,0,3,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,177.82466293192013,8
2011-ausopen-1156,3,4,2,1,3,1,2,0,0,1,1,0,0,1,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,160.93288390922683,6
2011-ausopen-1156,3,5,2,1,4,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,192.4,5
2011-ausopen-1156,3,6,2,2,4,2,2,0,1,1,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,163.8,5
2011-ausopen-1156,3,7,2,1,5,2,2,1,0,7,4,1,0,4,1,11,6,7,4,0,5,0,0,0,0,0,0,0,0,185.26621724256017,24
2011-ausopen-1156,3,8,2,2,5,3,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.0,4
2011-ausopen-1156,3,9,2,2,5,4,2,0,0,0,0,1,0,3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,167.11946069107222,5
2011-ausopen-1157,5,1,1,2,0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.0,5
2011-ausopen-1157,5,2,1,1,1,1,2,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,166.26621724256017,6
2011-ausopen-1157,5,3,1,2,1,2,2,0,0,1,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,176.2,5
2011-ausopen-1157,5,4,1,1,2,2,2,0,0,2,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,170.2597303455361,10
2011-ausopen-1157,5,5,1,2,2,3,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168.9194606910722,5
2011-ausopen-1157,5,6,1,1,3,3,2,1,0,3,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,168.8,5
2011-ausopen-1157,5,7,1,1,4,3,2,0,0,3,0,0,0,1,2,1,2,1,1,2,0,1,0,0,0,0,0,0,0,171.1,10
2011-ausopen-1157,5,8,1,1,5,3,2,1,0,4,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,174.25,8
2011-ausopen-1157,5,9,1,1,6,3,2,0,1,3,2,0,0,0,3,3,4,3,1,4,0,1,0,0,0,0,0,0,0,183.0625,16
2011-ausopen-1164,3,1,2,2,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,166.0,4
2011-ausopen-1164,3,2,2,1,1,1,2,0,0,1,1,0,0,3,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,177.0,12
2011-ausopen-1164,3,3,2,2,1,2,2,0,1,0,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,176.5194606910722,5
2011-ausopen-1164,3,4,2,1,2,2,2,1,0,1,1,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,165.57466293192013,8
2011-ausopen-1164,3,5,2,2,2,3,2,0,2,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,187.25,4
2011-ausopen-1164,3,6,2,1,3,3,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.25,4
2011-ausopen-1164,3,7,2,2,3,4,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.8,5
2011-ausopen-1164,3,8,2,2,3,5,2,0,0,2,3,0,0,3,1,2,2,1,1,0,3,0,1,0,0,0,0,0,0,171.08333333333334,12
2011-ausopen-1164,3,9,2,2,3,6,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.6,5
2011-ausopen-1205,3,1,2,2,0,1,2,0,0,1,1,1,0,3,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,169.59955057589352,6
2011-ausopen-1205,3,10,2,1,5,5,2,0,0,2,1,0,0,0,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,168.0,6
2011-ausopen-1205,3,11,2,2,5,6,2,1,0,2,1,0,0,3,1,2,0,0,0,0,3,0,1,0,0,0,0,0,0,168.82466293192013,8
2011-ausopen-1205,3,12,2,2,5,7,2,0,0,0,1,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,168.6,5
2011-ausopen-1205,3,2,2,2,0,2,2,0,1,1,2,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,155.03243448512035,6
2011-ausopen-1205,3,3,2,1,1,2,2,2,0,6,0,1,0,3,1,4,0,3,0,0,3,0,0,0,0,0,0,0,0,167.04977528794674,12
2011-ausopen-1205,3,4,2,2,1,3,2,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,174.5,4
2011-ausopen-1205,3,5,2,1,2,3,2,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,156.0,4
2011-ausopen-1205,3,6,2,2,2,4,2,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.71946069107221,5
2011-ausopen-1205,3,7,2,1,3,4,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,173.25,4
2011-ausopen-1205,3,8,2,2,3,5,2,0,0,1,0,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,165.5,8
2011-ausopen-1205,3,9,2,1,4,5,2,1,0,3,1,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,174.0,5
2011-ausopen-1218,3,1,2,2,0,1,2,0,0,0,2,0,1,1,3,1,2,1,2,2,0,0,0,0,0,0,0,0,0,160.7597303455361,10
2011-ausopen-1218,3,10,2,2,4,6,2,0,0,2,2,0,0,3,2,3,3,2,2,0,3,0,1,0,0,0,0,0,0,157.5,12
2011-ausopen-1218,3,2,2,2,0,2,2,0,0,0,2,0,0,1,0,3,2,1,2,0,1,0,1,0,0,0,0,0,0,164.0,5
2011-ausopen-1218,3,3,2,2,0,3,2,0,1,1,2,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,167.82466293192013,8
2011-ausopen-1218,3,4,2,1,1,3,2,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.5,6
2011-ausopen-1218,3,5,2,1,2,3,2,0,0,1,2,0,0,0,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,161.0,6
2011-ausopen-1218,3,6,2,1,3,3,2,1,0,2,2,1,0,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,148.95973034553612,10
2011-ausopen-1218,3,7,2,2,3,4,2,0,0,1,2,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,158.16666666666666,6
2011-ausopen-1218,3,8,2,1,4,4,2,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,151.26621724256017,6
2011-ausopen-1218,3,9,2,2,4,5,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.6,5
2011-ausopen-1302,2,1,2,2,0,1,2,0,2,0,3,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,171.125,8
2011-ausopen-1302,2,2,2,2,0,2,2,1,0,2,3,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,190.19966293192013,8
2011-ausopen-1302,2,3,2,2,0,3,2,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,4
2011-ausopen-1302,2,4,2,1,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.64932586384026,4
2011-ausopen-1302,2,5,2,2,1,4,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.5,4
2011-ausopen-1302,2,6,2,1,2,4,2,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,179.26621724256017,6
2011-ausopen-1302,2,7,2,2,2,5,2,0,1,0,3,0,1,0,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,176.7569502468115,14
2011-ausopen-1302,2,8,2,2,2,6,2,0,0,1,1,0,0,3,1,4,0,2,0,0,3,0,1,0,0,0,0,0,0,181.52432586384026,8
2011-ausopen-1313,3,1,1,2,0,1,2,0,2,1,3,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,167.76621724256017,6
2011-ausopen-1313,3,2,1,1,1,1,2,1,0,3,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,191.83333333333334,6
2011-ausopen-1313,3,3,1,1,2,1,2,0,0,1,0,0,0,0,1,2,2,2,0,1,0,1,0,0,0,0,0,0,0,156.0,4
2011-ausopen-1313,3,4,1,1,3,1,2,1,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,178.75,4
2011-ausopen-1313,3,5,1,1,4,1,2,0,0,0,1,0,0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,161.43288390922683,6
2011-ausopen-1313,3,6,1,2,4,2,2,2,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,196.699101151787,6
2011-ausopen-1313,3,7,1,1,5,2,2,0,0,0,2,0,0,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,169.64932586384026,8
2011-ausopen-1313,3,8,1,1,6,2,2,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.0,4
2011-ausopen-1315,2,1,1,1,1,0,2,0,0,2,0,0,0,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,151.89932586384026,4
2011-ausopen-1315,2,2,1,1,2,0,2,0,0,2,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,160.6,5
2011-ausopen-1315,2,3,1,2,2,1,2,0,0,0,2,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,172.44966293192013,8
2011-ausopen-1315,2,4,1,1,3,1,2,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,167.16666666666666,6
2011-ausopen-1315,2,5,1,1,4,1,2,0,0,2,1,0,1,0,2,0,3,0,2,1,0,1,0,0,0,0,0,0,0,165.76621724256017,6
2011-ausopen-1315,2,6,1,1,5,1,2,0,0,0,2,0,0,3,2,5,4,3,3,0,3,0,0,0,0,0,0,0,0,171.75,16
2011-ausopen-1315,2,7,1,2,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.0,4
2011-ausopen-1315,2,8,1,1,6,2,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,170.89932586384026,4
2011-ausopen-1407,3,1,2,1,1,0,2,2,0,3,2,0,0,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,185.25,8
2011-ausopen-1407,3,10,2,2,4,6,2,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.16666666666666,6
