match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-1124,5,1,2,1,1,0,2,1,0,3,0,1,0,2,1,4,0,3,0,0,1,0,0,0,0,0,0,0,0,167.3194606910722,10
2011-ausopen-1124,5,10,2,2,4,6,2,0,1,0,3,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,200.75,4
2011-ausopen-1124,5,2,2,2,1,1,2,0,0,0,2,0,1,0,2,0,3,0,2,1,0,0,0,0,0,0,0,0,0,159.19966293192013,8
2011-ausopen-1124,5,3,2,2,1,2,2,0,0,0,0,1,0,4,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,179.71946069107221,5
2011-ausopen-1124,5,4,2,2,1,3,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.0,5
2011-ausopen-1124,5,5,2,2,1,4,2,0,0,0,2,0,0,1,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,162.25,4
2011-ausopen-1124,5,6,2,2,1,5,2,0,3,2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,172.82466293192013,8
2011-ausopen-1124,5,7,2,1,2,5,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.0,4
2011-ausopen-1124,5,8,2,1,3,5,2,0,0,3,1,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,169.16666666666666,6
2011-ausopen-1124,5,9,2,1,4,5,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.4,5
2011-ausopen-1144,1,1,2,2,0,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.3194606910722,5
2011-ausopen-1144,1,2,2,1,1,1,2,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0,5
2011-ausopen-1144,1,3,2,2,1,2,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.64932586384026,4
2011-ausopen-1144,1,4,2,2,1,3,2,1,0,2,1,1,0,3,0,2,1,1,0,0,2,0,1,0,0,0,0,0,0,172.64932586384026,8
2011-ausopen-1144,1,5,2,2,1,4,2,0,2,3,5,0,0,2,4,1,5,0,3,5,0,0,0,0,0,0,0,0,0,180.89970038392897,18
2011-ausopen-1144,1,6,2,1,2,4,2,0,0,3,2,0,0,1,2,3,0,2,0,0,2,0,0,0,0,0,0,0,0,169.2,10
2011-ausopen-1144,1,7,2,2,2,5,2,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,181.0,4
2011-ausopen-1144,1,8,2,1,3,5,2,0,0,2,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,157.5,6
2011-ausopen-1144,1,9,2,2,3,6,2,0,2,0,4,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,175.83333333333334,6
2011-ausopen-1156,1,1,1,2,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.2,5
