match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-1208,1,6,2,2,0,6,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,160.25,4
2011-ausopen-1214,4,1,2,2,0,1,2,0,0,0,1,0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,145.59955057589352,6
2011-ausopen-1214,4,2,2,2,0,2,2,0,0,0,1,0,0,2,1,2,0,1,0,0,2,0,1,0,0,0,0,0,0,180.5,6
2011-ausopen-1214,4,3,2,2,0,3,2,0,2,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.09955057589352,6
2011-ausopen-1214,4,4,2,1,1,3,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,188.75,4
2011-ausopen-1214,4,5,2,2,1,4,2,0,2,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,177.5194606910722,5
2011-ausopen-1214,4,6,2,1,2,4,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,172.3194606910722,5
2011-ausopen-1214,4,7,2,2,2,5,2,0,2,0,2,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,183.66666666666666,6
2011-ausopen-1214,4,8,2,1,3,5,2,0,0,3,1,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,170.375,8
2011-ausopen-1214,4,9,2,2,3,6,2,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,6
2011-ausopen-1216,1,1,2,2,0,1,2,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.5,6
2011-ausopen-1216,1,2,2,2,0,2,2,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,183.0,4
2011-ausopen-1216,1,3,2,2,0,3,2,0,2,0,2,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,160.25,8
2011-ausopen-1216,1,4,2,2,0,4,2,1,0,2,0,0,0,3,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,186.0,6
2011-ausopen-1216,1,5,2,2,0,5,2,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169.44966293192013,8
2011-ausopen-1216,1,6,2,1,1,5,2,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,177.5194606910722,5
2011-ausopen-1216,1,7,2,2,1,6,2,0,3,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,191.76621724256017,6
2011-ausopen-1216,3,1,2,2,0,1,2,0,1,1,3,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,167.875,8
2011-ausopen-1216,3,2,2,1,1,1,2,0,0,0,0,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,163.11946069107222,5
2011-ausopen-1216,3,3,2,2,1,2,2,0,3,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,182.0,5
2011-ausopen-1216,3,4,2,1,2,2,2,1,0,2,1,1,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,171.199101151787,6
2011-ausopen-1216,3,5,2,2,2,3,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.0,4
2011-ausopen-1216,3,6,2,2,2,4,2,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,160.75,4
2011-ausopen-1216,3,7,2,2,2,5,2,0,1,2,2,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,182.32466293192013,8
2011-ausopen-1216,3,8,2,1,3,5,2,1,0,2,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,161.66666666666666,6
2011-ausopen-1216,3,9,2,2,3,6,2,0,0,1,2,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,149.5194606910722,5
2011-ausopen-1221,2,1,2,1,1,0,2,0,0,2,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,168.33333333333334,6
2011-ausopen-1221,2,2,2,2,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.3194606910722,5
2011-ausopen-1221,2,3,2,2,1,2,2,0,0,0,0,1,0,2,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,159.59955057589352,6
2011-ausopen-1221,2,4,2,2,1,3,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.16666666666666,6
2011-ausopen-1221,2,5,2,1,2,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.11946069107222,5
2011-ausopen-1221,2,6,2,2,2,4,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.5,4
2011-ausopen-1221,2,7,2,2,2,5,2,0,0,1,1,1,0,3,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,157.43288390922683,6
2011-ausopen-1221,2,8,2,2,2,6,2,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.93288390922683,6
2011-ausopen-1301,3,1,1,1,1,0,2,0,0,1,2,0,1,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,174.03243448512035,6
2011-ausopen-1301,3,2,1,1,2,0,2,0,0,2,2,0,0,2,1,4,1,3,1,0,2,0,0,0,0,0,0,0,0,165.2,10
2011-ausopen-1301,3,3,1,2,2,1,2,0,0,1,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,175.0,6
2011-ausopen-1301,3,4,1,1,3,1,2,1,0,3,3,1,0,4,3,4,2,4,1,0,2,0,0,0,0,0,0,0,0,162.16233146596005,16
2011-ausopen-1301,3,5,1,2,3,2,2,0,0,2,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,171.03243448512035,6
2011-ausopen-1301,3,6,1,1,4,2,2,1,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,169.25,4
2011-ausopen-1301,3,7,1,2,4,3,2,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.4,5
2011-ausopen-1301,3,8,1,1,5,3,2,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,171.6,5
2011-ausopen-1301,3,9,1,1,6,3,2,0,0,0,0,0,0,3,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,154.875,8
2011-ausopen-1403,4,1,1,1,1,0,2,0,1,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,156.0,5
2011-ausopen-1403,4,10,1,1,6,4,2,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.16666666666666,6
2011-ausopen-1403,4,2,1,1,2,0,2,0,0,4,2,1,0,3,1,2,3,1,2,0,3,0,0,0,0,0,0,0,0,175.87104335076583,14
2011-ausopen-1403,4,3,1,1,3,0,2,0,0,0,1,0,0,0,2,0,1,0,1,2,0,1,0,0,0,0,0,0,0,177.33333333333334,6
2011-ausopen-1403,4,4,1,1,4,0,2,1,0,2,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,195.4,5
2011-ausopen-1403,4,5,1,2,4,1,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.64932586384026,4
2011-ausopen-1403,4,6,1,2,4,2,2,0,0,2,2,1,0,2,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,178.59955057589352,6
2011-ausopen-1403,4,7,1,2,4,3,2,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,161.5,4
2011-ausopen-1403,4,8,1,1,5,3,2,1,0,2,1,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,184.0,8
2011-ausopen-1403,4,9,1,2,5,4,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,173.89932586384026,4
2011-ausopen-1406,2,1,2,1,1,0,2,0,0,1,1,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,178.44966293192013,8
2011-ausopen-1406,2,10,2,2,4,6,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.25,4
2011-ausopen-1406,2,2,2,2,1,1,2,0,1,0,3,0,0,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,186.45973034553612,10
2011-ausopen-1406,2,3,2,2,1,2,2,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,173.52432586384026,8
2011-ausopen-1406,2,4,2,2,1,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.16666666666666,6
2011-ausopen-1406,2,5,2,1,2,3,2,2,0,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,183.125,8
2011-ausopen-1406,2,6,2,2,2,4,2,0,0,0,3,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,169.11946069107222,5
2011-ausopen-1406,2,7,2,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.25,4
2011-ausopen-1406,2,8,2,2,3,5,2,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,176.89932586384026,4
2011-ausopen-1406,2,9,2,1,4,5,2,2,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,177.5,4
2011-ausopen-2101,1,1,1,1,1,0,2,0,0,1,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,136.82466293192013,8
2011-ausopen-2101,1,2,1,2,1,1,2,0,1,0,3,0,0,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,150.875,8
2011-ausopen-2101,1,3,1,1,2,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,158.25,4
2011-ausopen-2101,1,4,1,2,2,2,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,162.0,5
2011-ausopen-2101,1,5,1,1,3,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,148.8,5
2011-ausopen-2101,1,6,1,1,4,2,2,0,0,0,2,0,0,1,4,1,2,0,1,1,0,1,0,0,0,0,0,0,0,143.25,8
2011-ausopen-2101,1,7,1,1,5,2,2,0,0,1,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,146.3194606910722,5
2011-ausopen-2101,1,8,1,2,5,3,2,0,0,1,1,0,1,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,147.43288390922683,6
2011-ausopen-2101,1,9,1,1,6,3,2,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,153.2,5
