match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-1126,2,9,2,2,4,5,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.8389213821444,5
2011-ausopen-1126,4,1,1,1,1,0,2,1,0,2,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,180.82466293192013,8
2011-ausopen-1126,4,2,1,2,1,1,2,0,1,0,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,171.8,5
2011-ausopen-1126,4,3,1,1,2,1,2,1,0,1,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,199.16666666666666,6
2011-ausopen-1126,4,4,1,2,2,2,2,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,180.8,5
2011-ausopen-1126,4,5,1,1,3,2,2,1,0,2,2,0,0,1,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,178.375,8
2011-ausopen-1126,4,6,1,1,4,2,2,0,0,2,0,0,0,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,180.66666666666666,6
2011-ausopen-1126,4,7,1,1,5,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.25,4
2011-ausopen-1126,4,8,1,1,6,2,2,0,1,1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,174.33333333333334,6
2011-ausopen-1153,3,1,1,1,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,175.54865172768052,4
2011-ausopen-1153,3,10,1,1,6,4,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.43288390922683,6
2011-ausopen-1153,3,2,1,1,2,0,2,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.6,5
2011-ausopen-1153,3,3,1,2,2,1,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.25,4
2011-ausopen-1153,3,4,1,1,3,1,2,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.09955057589352,6
2011-ausopen-1153,3,5,1,2,3,2,2,0,1,0,2,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,164.6,5
2011-ausopen-1153,3,6,1,1,4,2,2,0,0,1,2,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,170.14932586384026,8
2011-ausopen-1153,3,7,1,2,4,3,2,0,0,2,1,0,1,4,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,170.0194606910722,10
2011-ausopen-1153,3,8,1,1,5,3,2,1,0,2,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,187.6,5
2011-ausopen-1153,3,9,1,2,5,4,2,0,0,0,2,0,1,0,2,1,3,0,3,0,0,0,0,0,0,0,0,0,0,174.26621724256017,6
2011-ausopen-1214,1,1,2,2,0,1,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,175.16666666666666,6
2011-ausopen-1214,1,2,2,1,1,1,2,1,0,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,181.09955057589352,6
2011-ausopen-1214,1,3,2,2,1,2,2,0,3,1,3,0,1,3,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,169.72818620790872,14
2011-ausopen-1214,1,4,2,2,1,3,2,0,0,2,2,0,0,2,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,183.25,8
2011-ausopen-1214,1,5,2,2,1,4,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,165.5,4
2011-ausopen-1214,1,6,2,2,1,5,2,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,188.0,5
2011-ausopen-1214,1,7,2,2,1,6,2,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.64932586384026,4
2011-ausopen-1219,3,1,1,1,1,0,2,0,0,1,1,0,0,1,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,162.83333333333334,6
2011-ausopen-1219,3,2,1,1,2,0,2,0,0,1,1,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,159.33333333333334,6
2011-ausopen-1219,3,3,1,1,3,0,2,0,0,1,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,149.16666666666666,6
2011-ausopen-1219,3,4,1,1,4,0,2,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.6,5
2011-ausopen-1219,3,5,1,1,5,0,2,0,0,4,1,0,1,0,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,159.19966293192013,8
2011-ausopen-1219,3,6,1,1,6,0,2,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.5,6
2011-ausopen-1219,4,1,2,2,0,1,2,0,0,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,147.0,6
2011-ausopen-1219,4,2,2,1,1,1,2,0,0,2,0,0,0,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,141.375,8
2011-ausopen-1219,4,3,2,2,1,2,2,0,0,3,2,0,1,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,165.3597303455361,10
2011-ausopen-1219,4,4,2,2,1,3,2,1,0,2,2,0,0,5,1,3,2,2,1,0,3,0,1,0,0,0,0,0,0,158.14285714285714,14
2011-ausopen-1219,4,5,2,2,1,4,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,165.0,4
2011-ausopen-1219,4,6,2,1,2,4,2,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,169.8,5
2011-ausopen-1219,4,7,2,2,2,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.4,5
2011-ausopen-1219,4,8,2,1,3,5,2,0,0,1,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,165.83333333333334,6
2011-ausopen-1219,4,9,2,2,3,6,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,183.75,4
2011-ausopen-1222,4,1,2,1,1,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,141.6,5
2011-ausopen-1222,4,10,2,2,5,5,2,0,0,1,1,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,163.5194606910722,5
2011-ausopen-1222,4,11,2,1,6,5,2,0,0,3,1,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,173.59955057589352,6
2011-ausopen-1222,4,12,2,2,6,6,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.25,4
2011-ausopen-1222,4,13,2,2,6,7,2,1,1,1,2,1,0,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,166.04977528794674,12
2011-ausopen-1222,4,2,2,2,1,1,2,0,0,0,1,0,0,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,162.6,5
2011-ausopen-1222,4,3,2,1,2,1,2,2,0,2,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,156.83333333333334,6
2011-ausopen-1222,4,4,2,2,2,2,2,0,0,0,1,0,0,2,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,166.75,8
2011-ausopen-1222,4,5,2,2,2,3,2,1,0,2,1,0,0,2,0,2,1,1,1,0,2,0,1,0,0,0,0,0,0,159.93288390922683,6
2011-ausopen-1222,4,6,2,1,3,3,2,0,0,1,0,0,0,0,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,168.5,4
2011-ausopen-1222,4,7,2,2,3,4,2,0,0,0,1,0,0,3,0,3,2,1,2,0,2,0,1,0,0,0,0,0,0,147.5194606910722,5
2011-ausopen-1222,4,8,2,1,4,4,2,0,0,2,0,0,0,2,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,168.6,10
2011-ausopen-1222,4,9,2,1,5,4,2,0,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,182.0,4
2011-ausopen-1314,1,1,1,1,1,0,2,0,0,1,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,185.6,5
2011-ausopen-1314,1,10,1,2,5,5,2,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,159.5,4
2011-ausopen-1314,1,11,1,1,6,5,2,1,0,3,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,183.0,6
2011-ausopen-1314,1,12,1,2,6,6,2,0,1,0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,181.5,4
2011-ausopen-1314,1,13,1,1,7,6,2,1,0,4,2,0,1,0,2,4,3,4,2,0,0,0,0,0,0,0,0,0,0,173.50884576866918,11
2011-ausopen-1314,1,2,1,2,1,1,2,0,0,0,0,0,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,185.26621724256017,6
2011-ausopen-1314,1,3,1,1,2,1,2,2,0,4,3,0,0,2,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,172.41666666666666,12
2011-ausopen-1314,1,4,1,2,2,2,2,0,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,168.83333333333334,6
2011-ausopen-1314,1,5,1,2,2,3,2,0,0,1,1,0,0,4,2,2,0,0,0,0,3,0,1,0,0,0,0,0,0,171.54977528794674,12
2011-ausopen-1314,1,6,1,1,3,3,2,0,0,2,1,0,0,0,1,4,2,3,2,1,0,1,0,0,0,0,0,0,0,165.8,10
2011-ausopen-1314,1,7,1,1,4,3,2,0,0,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,179.5194606910722,5
2011-ausopen-1314,1,8,1,2,4,4,2,0,0,1,2,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,172.27432586384026,8
2011-ausopen-1314,1,9,1,1,5,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.75,4
2011-ausopen-1405,2,1,1,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.89932586384026,4
2011-ausopen-1405,2,2,1,1,2,0,2,0,1,0,1,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,173.33333333333334,6
2011-ausopen-1405,2,3,1,1,3,0,2,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172.59955057589352,6
2011-ausopen-1405,2,4,1,2,3,1,2,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,169.2,5
2011-ausopen-1405,2,5,1,1,4,1,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.5,4
2011-ausopen-1405,2,6,1,2,4,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.5,4
2011-ausopen-1405,2,7,1,1,5,2,2,1,0,2,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,169.8,5
2011-ausopen-1405,2,8,1,1,6,2,2,0,0,2,0,0,1,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,168.94966293192013,8
2011-ausopen-2112,1,1,2,2,0,1,2,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,136.8,5
2011-ausopen-2112,1,2,2,2,0,2,2,0,0,2,1,1,0,5,0,2,0,2,0,0,5,0,1,0,0,0,0,0,0,159.81599253050692,12
2011-ausopen-2112,1,3,2,1,1,2,2,0,1,1,1,0,1,1,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,140.09955057589352,6
2011-ausopen-2112,1,4,2,2,1,3,2,0,0,0,2,1,0,4,3,0,2,0,2,0,2,0,1,0,0,0,0,0,0,153.43288390922683,12
2011-ausopen-2112,1,5,2,2,1,4,2,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,147.2,5
2011-ausopen-2112,1,6,2,2,1,5,2,0,0,0,2,0,0,1,1,2,2,0,1,0,1,0,1,0,0,0,0,0,0,139.8,5
2011-ausopen-2112,1,7,2,1,2,5,2,0,0,1,0,0,1,2,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,151.23153563690735,6
2011-ausopen-2112,1,8,2,1,3,5,2,0,0,2,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,139.5,6
2011-ausopen-2112,1,9,2,2,3,6,2,0,0,0,4,0,0,1,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,147.45973034553612,10
2011-ausopen-2116,1,1,1,1,1,0,2,1,0,3,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,137.0,6
2011-ausopen-2116,1,10,1,2,5,5,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.5,6
2011-ausopen-2116,1,11,1,1,6,5,2,1,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,143.9194606910722,5
2011-ausopen-2116,1,12,1,2,6,6,2,0,0,1,2,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,141.875,8
2011-ausopen-2116,1,13,1,1,7,6,2,0,0,2,1,0,0,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,154.23611849594192,11
2011-ausopen-2116,1,2,1,2,1,1,2,0,0,0,1,0,0,1,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,153.75,8
2011-ausopen-2116,1,3,1,1,2,1,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135.14932586384026,4
2011-ausopen-2116,1,4,1,2,2,2,2,0,0,0,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,146.26621724256017,6
2011-ausopen-2116,1,5,1,1,3,2,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,136.5,4
2011-ausopen-2116,1,6,1,2,3,3,2,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,146.25,4
2011-ausopen-2116,1,7,1,1,4,3,2,0,0,1,0,1,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,142.26621724256017,6
2011-ausopen-2116,1,8,1,2,4,4,2,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,162.5194606910722,5
2011-ausopen-2116,1,9,1,1,5,4,2,1,0,1,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,161.25,4
2011-ausopen-2116,2,1,2,2,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.5,4
2011-ausopen-2116,2,2,2,2,0,2,2,0,0,1,2,0,0,2,0,0,2,0,2,0,2,0,1,0,0,0,0,0,0,133.8,5
2011-ausopen-2116,2,3,2,2,0,3,2,0,0,1,3,0,0,0,2,1,2,1,2,3,0,0,0,0,0,0,0,0,0,143.3,10
2011-ausopen-2116,2,4,2,1,1,3,2,1,0,4,0,2,0,5,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,149.26621724256017,12
2011-ausopen-2116,2,5,2,2,1,4,2,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.8,5
2011-ausopen-2116,2,6,2,2,1,5,2,0,0,0,1,2,0,3,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,157.199101151787,6
2011-ausopen-2116,2,7,2,1,2,5,2,0,0,1,0,0,1,0,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,148.199101151787,6
2011-ausopen-2116,2,8,2,2,2,6,2,0,0,1,1,1,0,4,3,3,1,1,0,0,2,0,1,0,0,0,0,0,0,137.1597303455361,10
2011-ausopen-2126,1,1,1,1,1,0,2,0,0,1,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,144.9194606910722,5
2011-ausopen-2126,1,2,1,1,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.25,4
2011-ausopen-2126,1,3,1,2,2,1,2,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,146.26621724256017,6
2011-ausopen-2126,1,4,1,1,3,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.14932586384026,4
2011-ausopen-2126,1,5,1,1,4,1,2,0,0,0,0,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,140.8,5
2011-ausopen-2126,1,6,1,1,5,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.5,4
2011-ausopen-2126,1,7,1,2,5,2,2,0,0,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150.32466293192013,8
2011-ausopen-2126,1,8,1,2,5,3,2,0,0,1,2,0,0,2,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,133.625,8
2011-ausopen-2126,1,9,1,1,6,3,2,0,0,1,1,0,0,0,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,146.33333333333334,6
2011-ausopen-2135,3,1,1,2,0,1,2,0,0,1,1,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.2597303455361,10
2011-ausopen-2135,3,2,1,2,0,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,150.16666666666666,6
2011-ausopen-2135,3,3,1,2,0,3,2,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129.43288390922683,6
2011-ausopen-2135,3,4,1,1,1,3,2,0,0,4,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,157.0597303455361,10
2011-ausopen-2135,3,5,1,1,2,3,2,0,0,1,1,0,1,0,3,0,1,0,0,2,0,1,0,0,0,0,0,0,0,138.76621724256017,6
2011-ausopen-2135,3,6,1,1,3,3,2,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,168.6,5
2011-ausopen-2135,3,7,1,1,4,3,2,0,0,0,0,0,0,2,4,0,1,0,0,3,0,1,0,0,0,0,0,0,0,118.5,8
2011-ausopen-2135,3,8,1,1,5,3,2,1,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,163.5,6
2011-ausopen-2135,3,9,1,1,6,3,2,0,0,2,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,122.375,8
2011-ausopen-2209,2,1,1,1,1,0,2,0,0,2,2,0,1,0,1,2,0,2,0,4,0,1,0,0,0,0,0,0,0,139.7597303455361,10
2011-ausopen-2209,2,2,1,1,2,0,2,2,0,4,2,2,0,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,164.15675763648014,14
2011-ausopen-2209,2,3,1,1,3,0,2,0,0,1,0,0,1,2,3,0,1,0,0,3,0,1,0,0,0,0,0,0,0,152.27432586384026,8
2011-ausopen-2209,2,4,1,1,4,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.59955057589352,6
2011-ausopen-2209,2,5,1,1,5,0,2,0,0,3,2,0,2,1,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,137.34955057589352,12
2011-ausopen-2209,2,6,1,1,6,0,2,0,0,1,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,157.59955057589352,6
2011-ausopen-2210,2,1,2,1,1,0,2,0,0,1,1,0,0,0,2,2,0,2,0,3,0,1,0,0,0,0,0,0,0,132.75,8
2011-ausopen-2210,2,10,2,1,5,5,2,0,0,0,2,0,0,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,128.875,8
2011-ausopen-2210,2,11,2,2,5,6,2,0,0,0,2,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,141.76621724256017,6
2011-ausopen-2210,2,12,2,2,5,7,2,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,139.6,5
2011-ausopen-2210,2,2,2,2,1,1,2,0,0,0,1,0,0,4,1,3,1,0,1,0,2,0,1,0,0,0,0,0,0,144.0194606910722,10
2011-ausopen-2210,2,3,2,1,2,1,2,0,0,2,1,0,0,2,4,1,2,0,1,2,0,1,0,0,0,0,0,0,0,152.2,10
2011-ausopen-2210,2,4,2,2,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,140.26621724256017,6
2011-ausopen-2210,2,5,2,2,2,3,2,0,0,2,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,143.33333333333334,6
2011-ausopen-2210,2,6,2,1,3,3,2,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138.76621724256017,6
2011-ausopen-2210,2,7,2,2,3,4,2,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149.5,6
2011-ausopen-2210,2,8,2,2,3,5,2,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,130.16666666666666,6
2011-ausopen-2210,2,9,2,1,4,5,2,0,0,1,1,0,0,0,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,135.875,8
2011-ausopen-2219,2,1,2,1,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.83333333333334,6
2011-ausopen-2219,2,10,2,1,5,5,2,0,0,3,1,0,0,1,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,139.33333333333334,6
2011-ausopen-2219,2,11,2,1,6,5,2,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.26621724256017,6
2011-ausopen-2219,2,12,2,2,6,6,2,0,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144.2,5
2011-ausopen-2219,2,13,2,2,6,7,2,0,0,2,4,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,146.33333333333334,9
2011-ausopen-2219,2,2,2,2,1,1,2,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,153.6,5
2011-ausopen-2219,2,3,2,2,1,2,2,0,0,1,0,0,0,5,1,2,0,2,0,0,1,0,1,0,0,0,0,0,0,146.4,10
2011-ausopen-2219,2,4,2,2,1,3,2,0,0,1,0,0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,145.125,8
2011-ausopen-2219,2,5,2,1,2,3,2,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,156.6,5
2011-ausopen-2219,2,6,2,2,2,4,2,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,145.83333333333334,6
