match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-1108,1,1,2,2,0,1,2,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,149.0,6
2011-ausopen-1108,1,2,2,2,0,2,2,0,2,2,3,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,178.8,10
2011-ausopen-1108,1,3,2,1,1,2,2,0,0,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,163.0,5
2011-ausopen-1108,1,4,2,2,1,3,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.6,5
2011-ausopen-1108,1,5,2,1,2,3,2,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.66666666666666,6
2011-ausopen-1108,1,6,2,2,2,4,2,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,163.25,4
2011-ausopen-1108,1,7,2,1,3,4,2,0,0,1,0,0,0,2,1,3,1,3,1,0,1,0,0,0,0,0,0,0,0,167.82466293192013,8
2011-ausopen-1108,1,8,2,2,3,5,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.4,5
2011-ausopen-1108,1,9,2,2,3,6,2,0,0,0,1,0,0,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,149.33333333333334,6
2011-ausopen-1116,4,1,2,1,1,0,2,1,0,1,1,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,157.5194606910722,5
2011-ausopen-1116,4,2,2,2,1,1,2,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.5,4
2011-ausopen-1116,4,3,2,1,2,1,2,0,0,1,1,0,0,1,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,170.2,10
2011-ausopen-1116,4,4,2,2,2,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.2,5
2011-ausopen-1116,4,5,2,2,2,3,2,0,0,0,1,0,0,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,154.16666666666666,6
2011-ausopen-1116,4,6,2,2,2,4,2,0,0,0,1,0,0,0,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,161.33333333333334,6
2011-ausopen-1116,4,7,2,2,2,5,2,0,0,0,2,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,159.0,5
2011-ausopen-1116,4,8,2,2,2,6,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.11946069107222,5
2011-ausopen-1117,2,1,1,2,0,1,2,0,0,1,1,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,163.0,6
2011-ausopen-1117,2,2,1,1,1,1,2,0,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,177.71946069107221,5
2011-ausopen-1117,2,3,1,1,2,1,2,0,0,1,0,0,1,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,157.71946069107221,5
2011-ausopen-1117,2,4,1,1,3,1,2,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,181.64932586384026,4
2011-ausopen-1117,2,5,1,1,4,1,2,0,0,6,4,0,0,0,3,5,3,3,2,3,0,1,0,0,0,0,0,0,0,173.72222222222223,18
2011-ausopen-1117,2,6,1,1,5,1,2,0,0,3,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,159.5,4
2011-ausopen-1117,2,7,1,2,5,2,2,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,156.39932586384026,4
2011-ausopen-1117,2,8,1,1,6,2,2,2,0,4,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,173.699101151787,6
2011-ausopen-1160,4,1,1,1,1,0,2,1,0,3,0,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,186.43288390922683,6
2011-ausopen-1160,4,2,1,1,2,0,2,0,0,4,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,156.43288390922683,6
2011-ausopen-1160,4,3,1,1,3,0,2,0,0,0,0,1,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,174.32466293192013,8
2011-ausopen-1160,4,4,1,1,4,0,2,0,0,3,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,174.0,8
2011-ausopen-1160,4,5,1,1,5,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.16666666666666,6
2011-ausopen-1160,4,6,1,2,5,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.66666666666666,6
2011-ausopen-1160,4,7,1,1,6,1,2,0,0,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,176.75,4
2011-ausopen-1203,1,1,2,1,1,0,2,0,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,197.75,4
2011-ausopen-1203,1,10,2,2,4,6,2,0,0,1,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,174.4,5
2011-ausopen-1203,1,2,2,2,1,1,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169.89932586384026,4
2011-ausopen-1203,1,3,2,1,2,1,2,3,0,3,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,194.8597303455361,10
2011-ausopen-1203,1,4,2,2,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.71946069107221,5
2011-ausopen-1203,1,5,2,2,2,3,2,1,0,1,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,195.0,6
2011-ausopen-1203,1,6,2,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.5,4
2011-ausopen-1203,1,7,2,1,3,4,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,193.75,4
2011-ausopen-1203,1,8,2,2,3,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.5,6
2011-ausopen-1203,1,9,2,1,4,5,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.63892138214442,5
2011-ausopen-1220,2,1,1,2,0,1,2,0,0,0,0,0,0,2,4,0,1,0,1,3,0,0,0,0,0,0,0,0,0,170.21644195461343,12
2011-ausopen-1220,2,10,1,1,6,4,2,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.199101151787,6
2011-ausopen-1220,2,2,1,1,1,1,2,2,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,176.5,6
2011-ausopen-1220,2,3,1,2,1,2,2,0,2,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,182.3657678184537,6
2011-ausopen-1220,2,4,1,1,2,2,2,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,166.82466293192013,8
2011-ausopen-1220,2,5,1,2,2,3,2,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,171.66666666666666,6
2011-ausopen-1220,2,6,1,1,3,3,2,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,180.6,5
2011-ausopen-1220,2,7,1,1,4,3,2,0,2,1,3,0,0,1,5,1,0,1,0,3,0,1,0,0,0,0,0,0,0,160.6,10
2011-ausopen-1220,2,8,1,1,5,3,2,3,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.59955057589352,6
2011-ausopen-1220,2,9,1,2,5,4,2,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.43288390922683,6
2011-ausopen-1225,1,1,1,2,0,1,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,168.75,4
