match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-1105,3,1,1,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.0,4
2011-ausopen-1105,3,2,1,2,1,1,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.43288390922683,6
2011-ausopen-1105,3,3,1,1,2,1,2,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,192.0,4
2011-ausopen-1105,3,4,1,2,2,2,2,0,0,0,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.57466293192013,8
2011-ausopen-1105,3,5,1,1,3,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.8,5
2011-ausopen-1105,3,6,1,1,4,2,2,0,0,1,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,162.16666666666666,6
2011-ausopen-1105,3,7,1,1,5,2,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,203.75,4
2011-ausopen-1105,3,8,1,2,5,3,2,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.26621724256017,6
2011-ausopen-1105,3,9,1,1,6,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.25,4
2011-ausopen-1112,1,1,2,2,0,1,2,0,1,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,186.6,5
2011-ausopen-1112,1,2,2,1,1,1,2,1,0,2,0,0,0,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,164.83333333333334,6
2011-ausopen-1112,1,3,2,2,1,2,2,0,2,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,183.5,6
2011-ausopen-1112,1,4,2,2,1,3,2,0,0,0,3,0,0,0,1,0,5,0,4,0,2,0,1,0,0,0,0,0,0,155.83333333333334,6
2011-ausopen-1112,1,5,2,2,1,4,2,0,0,1,2,0,0,0,1,3,4,1,3,0,0,0,0,0,0,0,0,0,0,159.0,6
2011-ausopen-1112,1,6,2,1,2,4,2,0,0,2,2,1,0,1,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,154.3489887957604,8
2011-ausopen-1112,1,7,2,2,2,5,2,0,0,0,2,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,185.25,4
2011-ausopen-1112,1,8,2,1,3,5,2,1,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,166.2,5
2011-ausopen-1112,1,9,2,2,3,6,2,0,3,0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,187.5,4
2011-ausopen-1115,2,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,1,0,0,2,0,1,0,0,0,0,0,0,0,163.43288390922683,6
2011-ausopen-1115,2,2,1,1,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.5,4
2011-ausopen-1115,2,3,1,1,3,0,2,0,0,0,1,0,0,0,3,0,4,0,2,2,0,1,0,0,0,0,0,0,0,164.09955057589352,6
2011-ausopen-1115,2,4,1,1,4,0,2,1,0,2,2,0,0,3,4,1,2,1,2,0,1,0,0,0,0,0,0,0,0,164.0,12
2011-ausopen-1115,2,5,1,2,4,1,2,0,0,0,1,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,153.8,5
2011-ausopen-1115,2,6,1,1,5,1,2,0,0,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,166.82466293192013,8
2011-ausopen-1115,2,7,1,2,5,2,2,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,154.4,5
2011-ausopen-1115,2,8,1,1,6,2,2,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,165.0,4
2011-ausopen-1126,5,1,2,1,1,0,2,0,0,1,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,184.66666666666666,6
2011-ausopen-1126,5,10,2,2,4,6,2,0,0,2,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,157.16666666666666,6
2011-ausopen-1126,5,2,2,2,1,1,2,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,170.0,5
