match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-1105,2,1,1,2,0,1,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26621724256017,6
2011-ausopen-1105,2,10,1,1,5,5,2,2,0,4,1,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,192.75,8
2011-ausopen-1105,2,11,1,2,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.5,4
2011-ausopen-1105,2,12,1,1,6,6,2,3,0,5,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,198.4,10
2011-ausopen-1105,2,13,1,1,7,6,2,4,0,7,3,0,0,4,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,189.33333333333334,18
2011-ausopen-1105,2,2,1,1,1,1,2,1,0,2,1,1,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,192.0597303455361,10
2011-ausopen-1105,2,3,1,2,1,2,2,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.33333333333334,6
2011-ausopen-1105,2,4,1,1,2,2,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.83333333333334,6
2011-ausopen-1105,2,5,1,2,2,3,2,0,0,2,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,178.875,8
2011-ausopen-1105,2,6,1,1,3,3,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.16666666666666,6
2011-ausopen-1105,2,7,1,2,3,4,2,0,0,1,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,170.4,5
2011-ausopen-1105,2,8,1,1,4,4,2,4,0,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,197.125,8
2011-ausopen-1105,2,9,1,2,4,5,2,0,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173.9194606910722,5
2011-ausopen-1113,4,1,1,2,0,1,2,0,0,0,0,1,0,4,2,1,1,0,0,0,3,0,1,0,0,0,0,0,0,157.53243448512035,6
2011-ausopen-1113,4,10,1,2,5,5,2,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,169.0,5
2011-ausopen-1113,4,11,1,1,6,5,2,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,165.33333333333334,6
2011-ausopen-1113,4,12,1,2,6,6,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.75,4
2011-ausopen-1113,4,13,1,1,7,6,2,0,0,2,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,161.375,8
2011-ausopen-1113,4,2,1,2,0,2,2,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.8657678184537,6
2011-ausopen-1113,4,3,1,1,1,2,2,0,0,2,0,1,0,4,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,164.26621724256017,12
2011-ausopen-1113,4,4,1,2,1,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166.26621724256017,6
2011-ausopen-1113,4,5,1,1,2,3,2,0,0,2,1,0,0,2,3,1,1,1,1,0,4,0,0,0,0,0,0,0,0,167.0597303455361,10
2011-ausopen-1113,4,6,1,1,3,3,2,0,0,2,1,0,0,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,166.0,5
2011-ausopen-1113,4,7,1,1,4,3,2,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,164.66666666666666,6
2011-ausopen-1113,4,8,1,1,5,3,2,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,159.199101151787,6
2011-ausopen-1113,4,9,1,2,5,4,2,0,0,2,0,1,0,5,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,156.94966293192013,8
2011-ausopen-1113,5,1,1,2,0,1,2,0,0,1,2,0,1,1,2,2,3,1,2,1,0,0,0,0,0,0,0,0,0,151.37104335076586,14
2011-ausopen-1113,5,10,1,2,5,5,2,0,0,0,2,0,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,164.43892138214443,5
2011-ausopen-1113,5,11,1,2,5,6,2,0,1,1,1,0,0,3,2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,164.82466293192013,8
2011-ausopen-1113,5,12,1,1,6,6,2,0,0,5,1,0,0,3,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,164.43288390922683,12
2011-ausopen-1113,5,13,1,2,6,7,2,0,3,2,3,0,1,0,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,162.14932586384026,12
2011-ausopen-1113,5,14,1,1,7,7,2,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,166.03892138214442,5
2011-ausopen-1113,5,15,1,1,8,7,2,0,0,1,0,0,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,164.29865172768052,4
2011-ausopen-1113,5,16,1,1,9,7,2,0,0,2,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,165.3657678184537,6
2011-ausopen-1113,5,2,1,1,1,1,2,0,0,2,1,0,0,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,163.56599253050692,12
2011-ausopen-1113,5,3,1,1,2,1,2,0,0,2,0,0,1,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,156.59955057589352,6
2011-ausopen-1113,5,4,1,1,3,1,2,0,0,1,1,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,162.32466293192013,8
2011-ausopen-1113,5,5,1,2,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.83333333333334,6
2011-ausopen-1113,5,6,1,1,4,2,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.4,5
2011-ausopen-1113,5,7,1,2,4,3,2,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.4,5
2011-ausopen-1113,5,8,1,1,5,3,2,0,0,1,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,159.8,5
2011-ausopen-1113,5,9,1,2,5,4,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,159.83333333333334,6
2011-ausopen-1127,1,1,2,2,0,1,2,0,1,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,169.5,6
2011-ausopen-1127,1,10,2,1,5,5,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,160.0,5
2011-ausopen-1127,1,11,2,2,5,6,2,0,1,1,1,0,0,3,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,180.0,10
2011-ausopen-1127,1,12,2,1,6,6,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0,4
2011-ausopen-1127,1,13,2,2,6,7,2,0,2,2,4,0,0,3,6,6,4,4,2,0,0,0,0,0,0,0,0,0,0,173.11409310395433,28
2011-ausopen-1127,1,2,2,1,1,1,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.4,5
2011-ausopen-1127,1,3,2,2,1,2,2,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,180.83333333333334,6
2011-ausopen-1127,1,4,2,2,1,3,2,1,0,1,3,0,0,1,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,147.0,5
2011-ausopen-1127,1,5,2,2,1,4,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193.6,5
2011-ausopen-1127,1,6,2,1,2,4,2,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,146.2,5
2011-ausopen-1127,1,7,2,1,3,4,2,0,2,1,2,0,1,1,4,0,1,0,0,2,0,1,0,0,0,0,0,0,0,178.44966293192013,8
2011-ausopen-1127,1,8,2,1,4,4,2,0,0,0,2,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,148.375,8
2011-ausopen-1127,1,9,2,2,4,5,2,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.26621724256017,6
2011-ausopen-1138,4,1,2,1,1,0,2,1,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,165.71946069107221,5
2011-ausopen-1138,4,10,2,2,4,6,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.8,5
2011-ausopen-1138,4,2,2,2,1,1,2,0,0,0,1,0,0,0,1,1,4,0,3,0,0,0,0,0,0,0,0,0,0,149.2,5
2011-ausopen-1138,4,3,2,1,2,1,2,0,0,2,0,0,0,3,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,163.5,8
2011-ausopen-1138,4,4,2,2,2,2,2,0,0,1,2,0,0,3,5,2,5,1,2,3,0,0,0,0,0,0,0,0,0,146.71428571428572,14
2011-ausopen-1138,4,5,2,2,2,3,2,0,0,0,2,0,0,1,2,0,2,0,2,0,1,0,1,0,0,0,0,0,0,146.43288390922683,6
2011-ausopen-1138,4,6,2,2,2,4,2,0,0,1,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,149.33333333333334,6
2011-ausopen-1138,4,7,2,1,3,4,2,0,0,2,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,151.33333333333334,6
2011-ausopen-1138,4,8,2,2,3,5,2,0,1,1,2,0,0,3,3,0,2,0,2,3,0,0,0,0,0,0,0,0,0,150.0,12
2011-ausopen-1138,4,9,2,1,4,5,2,0,0,0,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,167.33333333333334,6
2011-ausopen-1149,1,1,1,1,1,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.0,4
2011-ausopen-1149,1,2,1,2,1,1,2,0,0,0,3,0,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,157.0,6
2011-ausopen-1149,1,3,1,1,2,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193.43288390922683,6
2011-ausopen-1149,1,4,1,1,3,1,2,0,0,0,0,0,0,1,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,172.6,5
2011-ausopen-1149,1,5,1,1,4,1,2,1,0,3,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,197.4,5
2011-ausopen-1149,1,6,1,1,5,1,2,0,0,1,2,0,1,2,3,2,3,2,1,4,0,1,0,0,0,0,0,0,0,154.6597303455361,10
2011-ausopen-1149,1,7,1,1,6,1,2,2,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.96531839434718,6
2011-ausopen-1160,2,1,1,2,0,1,2,0,2,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,176.26621724256017,6
2011-ausopen-1160,2,2,1,1,1,1,2,1,0,1,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,175.09955057589352,6
2011-ausopen-1160,2,3,1,1,2,1,2,0,0,4,0,0,0,0,0,1,3,1,2,1,0,1,0,0,0,0,0,0,0,167.75,8
2011-ausopen-1160,2,4,1,1,3,1,2,1,0,2,1,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,174.2164419546134,12
2011-ausopen-1160,2,5,1,1,4,1,2,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,159.0,6
2011-ausopen-1160,2,6,1,1,5,1,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172.8,5
2011-ausopen-1160,2,7,1,2,5,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,164.0,4
2011-ausopen-1160,2,8,1,1,6,2,2,0,0,2,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,177.83333333333334,6
2011-ausopen-1204,3,1,2,2,0,1,2,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169.25,4
2011-ausopen-1204,3,2,2,2,0,2,2,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,150.5,6
2011-ausopen-1204,3,3,2,2,0,3,2,0,2,1,2,0,1,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,176.82466293192013,8
2011-ausopen-1204,3,4,2,2,0,4,2,0,0,1,2,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,159.16666666666666,6
2011-ausopen-1204,3,5,2,2,0,5,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.25,4
2011-ausopen-1204,3,6,2,1,1,5,2,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.83333333333334,6
2011-ausopen-1204,3,7,2,2,1,6,2,0,1,1,4,0,2,2,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,167.93288390922683,12
2011-ausopen-1212,2,1,2,1,1,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,160.0,4
2011-ausopen-1212,2,10,2,2,5,5,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,175.75,4
2011-ausopen-1212,2,11,2,1,6,5,2,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.11946069107222,5
2011-ausopen-1212,2,12,2,2,6,6,2,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,179.66666666666666,6
2011-ausopen-1212,2,13,2,2,6,7,2,0,1,1,3,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,175.8489887957604,8
2011-ausopen-1212,2,2,2,2,1,1,2,0,1,2,2,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,171.25,8
2011-ausopen-1212,2,3,2,1,2,1,2,1,0,2,1,0,0,1,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,173.94966293192013,8
2011-ausopen-1212,2,4,2,2,2,2,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,182.8,5
2011-ausopen-1212,2,5,2,1,3,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,178.4,5
2011-ausopen-1212,2,6,2,2,3,3,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,186.0,4
2011-ausopen-1212,2,7,2,1,4,3,2,3,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169.9194606910722,5
2011-ausopen-1212,2,8,2,1,5,3,2,0,2,2,3,0,0,1,6,0,1,0,0,5,0,1,0,0,0,0,0,0,0,164.82837881824005,14
2011-ausopen-1212,2,9,2,2,5,4,2,1,0,2,0,0,0,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,168.16666666666666,6
2011-ausopen-1217,1,1,2,1,1,0,2,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,175.6,5
2011-ausopen-1217,1,10,2,2,4,6,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,185.8,5
2011-ausopen-1217,1,2,2,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.5194606910722,5
2011-ausopen-1217,1,3,2,1,2,1,2,1,0,1,0,1,0,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,177.94966293192013,8
2011-ausopen-1217,1,4,2,2,2,2,2,0,1,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,170.16666666666666,6
2011-ausopen-1217,1,5,2,1,3,2,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,183.25,4
2011-ausopen-1217,1,6,2,2,3,3,2,0,0,0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,181.83333333333334,6
2011-ausopen-1217,1,7,2,1,4,3,2,1,0,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,179.89932586384026,8
2011-ausopen-1217,1,8,2,2,4,4,2,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.44966293192013,8
2011-ausopen-1217,1,9,2,2,4,5,2,0,0,1,2,1,0,1,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,152.71946069107221,5
