match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-1133,1,10,1,1,6,4,2,0,0,0,1,0,1,0,1,0,2,0,2,1,0,1,0,0,0,0,0,0,0,161.93288390922683,6
2011-ausopen-1133,1,2,1,2,1,1,2,0,0,0,0,0,1,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,167.43288390922683,6
2011-ausopen-1133,1,3,1,1,2,1,2,1,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,178.5,6
2011-ausopen-1133,1,4,1,2,2,2,2,0,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,169.6,5
2011-ausopen-1133,1,5,1,1,3,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,178.43288390922683,6
2011-ausopen-1133,1,6,1,1,4,2,2,0,0,1,1,0,1,0,2,2,0,2,0,2,0,1,0,0,0,0,0,0,0,172.76621724256017,6
2011-ausopen-1133,1,7,1,2,4,3,2,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,163.5,4
2011-ausopen-1133,1,8,1,2,4,4,2,0,0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,165.5,6
2011-ausopen-1133,1,9,1,1,5,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.75,4
2011-ausopen-1136,3,1,2,2,0,1,2,0,0,2,1,0,0,3,0,5,0,2,0,0,1,0,1,0,0,0,0,0,0,176.0,6
2011-ausopen-1136,3,10,2,2,4,6,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164.5,4
2011-ausopen-1136,3,2,2,2,0,2,2,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171.25,4
2011-ausopen-1136,3,3,2,2,0,3,2,1,0,2,2,0,0,1,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,173.0,6
2011-ausopen-1136,3,4,2,1,1,3,2,0,0,0,0,0,1,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,182.09955057589352,6
2011-ausopen-1136,3,5,2,1,2,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.0,4
2011-ausopen-1136,3,6,2,2,2,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,4
2011-ausopen-1136,3,7,2,1,3,4,2,0,0,2,3,0,0,1,1,8,3,4,1,0,1,0,0,0,0,0,0,0,0,171.75,12
2011-ausopen-1136,3,8,2,2,3,5,2,0,0,1,1,0,0,2,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,171.25,8
2011-ausopen-1136,3,9,2,1,4,5,2,0,0,2,2,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,164.8,10
2011-ausopen-1140,2,1,2,2,0,1,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.5,6
2011-ausopen-1140,2,2,2,1,1,1,2,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.9194606910722,5
2011-ausopen-1140,2,3,2,2,1,2,2,0,1,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,162.43288390922683,6
2011-ausopen-1140,2,4,2,2,1,3,2,0,0,1,1,0,0,3,0,3,1,2,0,0,3,0,1,0,0,0,0,0,0,155.42857142857142,7
2011-ausopen-1140,2,5,2,2,1,4,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,170.2,5
2011-ausopen-1140,2,6,2,2,2,4,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.4,5
2011-ausopen-1140,2,7,2,2,2,5,2,0,1,1,2,0,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,165.3194606910722,5
2011-ausopen-1140,2,8,2,1,3,5,2,1,0,2,0,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,158.02432586384026,8
2011-ausopen-1140,2,9,2,2,3,6,2,0,1,0,3,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,178.6,5
2011-ausopen-1148,3,1,2,2,0,1,2,0,0,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,173.5,6
2011-ausopen-1148,3,2,2,2,0,2,2,0,0,0,0,0,0,4,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,164.59955057589352,6
2011-ausopen-1148,3,3,2,2,0,3,2,0,0,1,2,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,168.25,8
2011-ausopen-1148,3,4,2,1,1,3,2,1,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,165.0,5
2011-ausopen-1148,3,5,2,2,1,4,2,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,165.25,4
2011-ausopen-1148,3,6,2,2,1,5,2,0,0,1,2,1,0,2,1,1,1,1,0,0,2,0,1,0,0,0,0,0,0,161.93288390922683,6
2011-ausopen-1148,3,7,2,2,1,6,2,0,2,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,198.0,4
2011-ausopen-1164,2,1,2,2,0,1,2,1,0,1,1,0,0,2,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,177.5,6
2011-ausopen-1164,2,2,2,2,0,2,2,0,0,0,2,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,170.43892138214443,5
2011-ausopen-1164,2,3,2,2,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,183.0,6
2011-ausopen-1164,2,4,2,1,1,3,2,0,0,0,1,0,0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,171.19966293192013,8
2011-ausopen-1164,2,5,2,2,1,4,2,0,0,0,0,0,0,2,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,168.71946069107221,5
2011-ausopen-1164,2,6,2,2,1,5,2,0,0,0,2,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,166.89932586384026,4
2011-ausopen-1164,2,7,2,2,1,6,2,0,0,2,2,1,0,2,0,2,2,1,2,0,1,0,1,0,0,0,0,0,0,168.02432586384026,8
2011-ausopen-1201,2,1,1,1,1,0,2,0,0,0,0,0,1,0,2,1,3,1,1,2,0,1,0,0,0,0,0,0,0,146.43288390922683,6
2011-ausopen-1201,2,2,1,1,2,0,2,1,0,3,0,1,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,174.82466293192013,8
2011-ausopen-1201,2,3,1,1,3,0,2,0,0,4,1,0,0,0,1,1,0,1,0,4,0,1,0,0,0,0,0,0,0,147.5,8
2011-ausopen-1201,2,4,1,1,4,0,2,1,0,5,2,0,0,3,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,166.84955057589352,12
2011-ausopen-1201,2,5,1,2,4,1,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,171.8,5
2011-ausopen-1201,2,6,1,1,5,1,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,192.8,5
2011-ausopen-1201,2,7,1,1,6,1,2,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,155.76621724256017,6
2011-ausopen-1205,5,1,1,1,1,0,2,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,166.2,5
2011-ausopen-1205,5,2,1,2,1,1,2,0,0,1,4,0,1,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,163.26621724256017,6
2011-ausopen-1205,5,3,1,1,2,1,2,0,0,2,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,160.2,5
2011-ausopen-1205,5,4,1,1,3,1,2,0,0,5,2,0,1,4,2,4,4,3,3,2,0,1,0,0,0,0,0,0,0,171.14429463640894,18
2011-ausopen-1205,5,5,1,1,4,1,2,0,0,3,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,164.11946069107222,5
2011-ausopen-1205,5,6,1,1,5,1,2,0,0,2,1,0,1,0,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,152.94966293192013,8
2011-ausopen-1205,5,7,1,1,6,1,2,1,0,5,0,0,0,3,1,2,0,2,0,0,3,0,0,0,0,0,0,0,0,165.16666666666666,12
2011-ausopen-1207,1,1,2,2,0,1,2,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.2,5
2011-ausopen-1207,1,2,2,1,1,1,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.2,5
2011-ausopen-1207,1,3,2,2,1,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.6,5
2011-ausopen-1207,1,4,2,2,1,3,2,0,0,1,0,1,0,4,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,156.43288390922683,6
2011-ausopen-1207,1,5,2,2,1,4,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0,4
2011-ausopen-1207,1,6,2,2,1,5,2,0,0,0,1,1,0,2,1,3,1,1,0,0,3,0,1,0,0,0,0,0,0,161.57466293192013,8
2011-ausopen-1207,1,7,2,2,1,6,2,0,2,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,176.93288390922683,6
2011-ausopen-1208,3,1,2,2,0,1,2,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,159.59955057589352,6
2011-ausopen-1208,3,10,2,1,5,5,2,0,0,1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,171.6,5
2011-ausopen-1208,3,11,2,2,5,6,2,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,153.8,5
2011-ausopen-1208,3,12,2,2,5,7,2,0,0,1,0,2,0,3,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,163.199101151787,6
2011-ausopen-1208,3,2,2,1,1,1,2,0,0,2,1,0,0,2,2,2,1,2,0,0,2,0,0,0,0,0,0,0,0,155.44966293192013,8
2011-ausopen-1208,3,3,2,2,1,2,2,0,0,0,2,0,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,160.4,5
2011-ausopen-1208,3,4,2,1,2,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.2,5
2011-ausopen-1208,3,5,2,2,2,3,2,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.6,5
2011-ausopen-1208,3,6,2,1,3,3,2,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,171.5,4
2011-ausopen-1208,3,7,2,2,3,4,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,170.2,5
2011-ausopen-1208,3,8,2,1,4,4,2,1,0,2,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,167.43288390922683,6
2011-ausopen-1208,3,9,2,2,4,5,2,0,2,0,3,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,171.44966293192013,8
2011-ausopen-1214,3,1,1,1,1,0,2,0,0,1,0,0,0,0,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,174.75,4
2011-ausopen-1214,3,10,1,1,6,4,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,169.25,4
2011-ausopen-1214,3,2,1,1,2,0,2,4,0,6,1,0,0,6,2,2,1,1,0,0,2,0,0,0,0,0,0,0,0,177.7994943978802,16
2011-ausopen-1214,3,3,1,2,2,1,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.4,5
2011-ausopen-1214,3,4,1,1,3,1,2,0,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,189.39932586384026,4
2011-ausopen-1214,3,5,1,2,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.5,4
2011-ausopen-1214,3,6,1,2,3,3,2,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,171.29865172768052,4
2011-ausopen-1214,3,7,1,2,3,4,2,0,1,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,172.2,5
2011-ausopen-1214,3,8,1,1,4,4,2,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,195.0,6
2011-ausopen-1214,3,9,1,1,5,4,2,0,0,0,1,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,168.11946069107222,5
2011-ausopen-1217,4,1,1,2,0,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,178.0,5
2011-ausopen-1217,4,10,1,1,6,4,2,3,0,4,1,1,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,177.93288390922683,12
2011-ausopen-1217,4,2,1,1,1,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.95838207321663,5
2011-ausopen-1217,4,3,1,2,1,2,2,0,2,0,3,0,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,179.87919103660832,10
2011-ausopen-1217,4,4,1,1,2,2,2,0,0,1,2,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,180.8657678184537,6
2011-ausopen-1217,4,5,1,1,3,2,2,0,0,1,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,178.8,5
2011-ausopen-1217,4,6,1,1,4,2,2,1,0,3,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,179.94966293192013,8
2011-ausopen-1217,4,7,1,2,4,3,2,0,1,0,2,0,0,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,170.77432586384026,8
2011-ausopen-1217,4,8,1,1,5,3,2,0,0,2,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,174.26621724256017,6
2011-ausopen-1217,4,9,1,2,5,4,2,0,1,1,2,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,178.07466293192013,8
2011-ausopen-1221,5,1,1,2,0,1,2,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.53243448512035,6
2011-ausopen-1221,5,10,1,1,5,5,2,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,162.2,5
2011-ausopen-1221,5,11,1,1,6,5,2,0,0,1,1,0,0,0,4,1,2,0,1,2,0,1,0,0,0,0,0,0,0,159.57466293192013,8
2011-ausopen-1221,5,12,1,1,7,5,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,170.8,5
2011-ausopen-1221,5,2,1,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.89932586384026,4
2011-ausopen-1221,5,3,1,2,1,2,2,0,0,0,1,0,1,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,174.52432586384026,8
2011-ausopen-1221,5,4,1,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.5,6
2011-ausopen-1221,5,5,1,2,2,3,2,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.76621724256017,6
2011-ausopen-1221,5,6,1,2,2,4,2,1,0,2,2,1,0,4,0,0,3,0,2,0,3,0,1,0,0,0,0,0,0,161.43288390922683,12
2011-ausopen-1221,5,7,1,1,3,4,2,0,0,1,0,0,0,1,2,1,0,1,0,2,0,1,0,0,0,0,0,0,0,164.02432586384026,8
2011-ausopen-1221,5,8,1,1,4,4,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,159.5,4
2011-ausopen-1221,5,9,1,2,4,5,2,0,1,0,3,0,0,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,167.1,10
2011-ausopen-1226,2,1,1,1,1,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0,6
2011-ausopen-1226,2,10,1,1,6,4,2,0,0,2,0,0,0,1,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,172.66666666666666,6
2011-ausopen-1226,2,2,1,2,1,1,2,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,163.4,5
2011-ausopen-1226,2,3,1,1,2,1,2,0,0,1,2,0,0,0,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,164.66666666666666,6
2011-ausopen-1226,2,4,1,2,2,2,2,0,0,1,2,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,170.625,8
2011-ausopen-1226,2,5,1,1,3,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,178.25,4
2011-ausopen-1226,2,6,1,2,3,3,2,0,0,0,1,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,176.16666666666666,6
2011-ausopen-1226,2,7,1,1,4,3,2,1,0,2,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,176.2,10
2011-ausopen-1226,2,8,1,2,4,4,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,162.6,5
2011-ausopen-1226,2,9,1,1,5,4,2,0,0,3,1,0,0,0,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,167.83333333333334,6
2011-ausopen-1311,2,1,1,2,0,1,2,0,1,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,172.0,5
2011-ausopen-1311,2,10,1,1,5,5,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,5
