match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-1116,1,1,2,1,1,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.03243448512035,6
2011-ausopen-1116,1,10,2,2,4,6,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.14932586384026,4
2011-ausopen-1116,1,2,2,2,1,1,2,0,0,0,2,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,170.75,4
2011-ausopen-1116,1,3,2,2,1,2,2,0,0,1,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,162.76621724256017,6
2011-ausopen-1116,1,4,2,2,1,3,2,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161.25,4
2011-ausopen-1116,1,5,2,1,2,3,2,0,0,2,0,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,182.0,8
2011-ausopen-1116,1,6,2,2,2,4,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.59955057589352,6
2011-ausopen-1116,1,7,2,1,3,4,2,1,0,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,169.2,5
2011-ausopen-1116,1,8,2,2,3,5,2,0,1,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.43288390922683,6
2011-ausopen-1116,1,9,2,1,4,5,2,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.5,6
2011-ausopen-1136,1,1,2,2,0,1,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.2,5
2011-ausopen-1136,1,2,2,2,0,2,2,0,0,1,1,0,0,2,0,3,1,1,0,0,2,0,1,0,0,0,0,0,0,156.33333333333334,6
2011-ausopen-1136,1,3,2,2,0,3,2,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,172.76621724256017,6
2011-ausopen-1136,1,4,2,2,0,4,2,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,162.83333333333334,6
2011-ausopen-1136,1,5,2,1,1,4,2,0,0,3,1,0,0,0,0,2,3,1,0,1,0,1,0,0,0,0,0,0,0,163.6,5
2011-ausopen-1136,1,6,2,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.25,4
2011-ausopen-1136,1,7,2,2,2,5,2,0,0,0,2,0,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,162.0,6
2011-ausopen-1136,1,8,2,1,3,5,2,1,0,1,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,175.33333333333334,6
2011-ausopen-1136,1,9,2,2,3,6,2,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172.75,4
2011-ausopen-1144,3,1,2,2,0,1,2,0,1,0,2,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,174.26621724256017,6
2011-ausopen-1144,3,10,2,1,5,5,2,0,0,1,2,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,162.66666666666666,6
2011-ausopen-1144,3,11,2,2,5,6,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,178.89932586384026,4
2011-ausopen-1144,3,12,2,1,6,6,2,0,0,2,2,1,0,2,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,171.8597303455361,10
2011-ausopen-1144,3,13,2,2,6,7,2,1,1,1,4,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,176.2885892728179,9
2011-ausopen-1144,3,2,2,1,1,1,2,1,0,3,2,0,0,1,3,2,3,1,2,0,1,0,0,0,0,0,0,0,0,178.1,10
2011-ausopen-1144,3,3,2,2,1,2,2,0,1,1,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,171.2,5
2011-ausopen-1144,3,4,2,1,2,2,2,0,0,3,1,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,166.9,10
2011-ausopen-1144,3,5,2,2,2,3,2,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,170.0,6
2011-ausopen-1144,3,6,2,1,3,3,2,1,0,2,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,168.16666666666666,6
2011-ausopen-1144,3,7,2,2,3,4,2,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.0,5
2011-ausopen-1144,3,8,2,1,4,4,2,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,169.25,4
2011-ausopen-1144,3,9,2,2,4,5,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.0,4
2011-ausopen-1163,1,1,1,1,1,0,2,0,0,2,1,0,0,0,2,2,1,2,0,1,0,1,0,0,0,0,0,0,0,170.0,5
